match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_001277,matchup_0002,277,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,61,4,fixed_2p,1,51,3,fixed_2p,1,51,3,win
match_001278,matchup_0002,278,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,49,3,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_001278,matchup_0002,278,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,57,3,fixed_2p,1,49,3,fixed_2p,1,49,3,win
match_001279,matchup_0002,279,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,60,2,variable_encoder_2_4,1,55,2,variable_encoder_2_4,1,55,2,win
match_001279,matchup_0002,279,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,55,2,fixed_2p,1,60,2,fixed_2p,1,60,2,loss
match_001280,matchup_0002,280,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,60,3,variable_encoder_2_4,1,59,1,variable_encoder_2_4,1,59,1,win
match_001280,matchup_0002,280,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,59,1,fixed_2p,1,60,3,fixed_2p,1,60,3,loss
match_001281,matchup_0002,281,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,51,2,variable_encoder_2_4,1,53,3,variable_encoder_2_4,1,53,3,loss
match_001281,matchup_0002,281,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,3,fixed_2p,1,51,2,fixed_2p,1,51,2,win
match_001282,matchup_0002,282,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,65,0,fixed_2p,1,60,4,fixed_2p,1,60,4,win
match_001282,matchup_0002,282,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,60,4,variable_encoder_2_4,1,65,0,variable_encoder_2_4,1,65,0,loss
match_001283,matchup_0002,283,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,59,3,fixed_2p,1,57,3,fixed_2p,1,57,3,win
match_001283,matchup_0002,283,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,57,3,variable_encoder_2_4,1,59,3,variable_encoder_2_4,1,59,3,loss
match_001284,matchup_0002,284,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,53,2,fixed_2p,1,57,4,fixed_2p,1,57,4,loss
match_001284,matchup_0002,284,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,57,4,variable_encoder_2_4,1,53,2,variable_encoder_2_4,1,53,2,win
match_001285,matchup_0002,285,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,43,3,variable_encoder_2_4,1,50,4,variable_encoder_2_4,1,50,4,loss
match_001285,matchup_0002,285,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,50,4,fixed_2p,1,43,3,fixed_2p,1,43,3,win
match_001286,matchup_0002,286,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,63,1,variable_encoder_2_4,1,52,3,variable_encoder_2_4,1,52,3,win
match_001286,matchup_0002,286,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,52,3,fixed_2p,1,63,1,fixed_2p,1,63,1,loss
match_001287,matchup_0002,287,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,38,4,variable_encoder_2_4,1,46,3,variable_encoder_2_4,1,46,3,loss
match_001287,matchup_0002,287,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,46,3,fixed_2p,1,38,4,fixed_2p,1,38,4,win
match_001288,matchup_0002,288,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,61,5,fixed_2p,1,56,3,fixed_2p,1,56,3,win
match_001288,matchup_0002,288,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,56,3,variable_encoder_2_4,1,61,5,variable_encoder_2_4,1,61,5,loss
match_001289,matchup_0002,289,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,62,3,variable_encoder_2_4,1,60,0,variable_encoder_2_4,1,60,0,win
match_001289,matchup_0002,289,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,60,0,fixed_2p,1,62,3,fixed_2p,1,62,3,loss
match_001290,matchup_0002,290,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,57,5,variable_encoder_2_4,1,57,1,variable_encoder_2_4,1,57,1,win
match_001290,matchup_0002,290,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,57,1,fixed_2p,1,57,5,fixed_2p,1,57,5,loss
match_001291,matchup_0002,291,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,59,3,fixed_2p,1,68,5,fixed_2p,1,68,5,loss
match_001291,matchup_0002,291,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,68,5,variable_encoder_2_4,1,59,3,variable_encoder_2_4,1,59,3,win
match_001292,matchup_0002,292,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,4,fixed_2p,1,53,2,fixed_2p,1,53,2,win
match_001292,matchup_0002,292,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,53,2,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,loss
match_001293,matchup_0002,293,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,56,3,variable_encoder_2_4,1,51,2,variable_encoder_2_4,1,51,2,win
match_001293,matchup_0002,293,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,51,2,fixed_2p,1,56,3,fixed_2p,1,56,3,loss
match_001294,matchup_0002,294,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,58,4,fixed_2p,1,51,4,fixed_2p,1,51,4,win
match_001294,matchup_0002,294,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,51,4,variable_encoder_2_4,1,58,4,variable_encoder_2_4,1,58,4,loss
match_001295,matchup_0002,295,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,3,fixed_2p,1,50,3,fixed_2p,1,50,3,win
match_001295,matchup_0002,295,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,50,3,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_001296,matchup_0002,296,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,3,fixed_2p,1,51,3,fixed_2p,1,51,3,win
match_001296,matchup_0002,296,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,51,3,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_001297,matchup_0002,297,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,61,4,variable_encoder_2_4,1,65,1,variable_encoder_2_4,1,65,1,loss
match_001297,matchup_0002,297,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,65,1,fixed_2p,1,61,4,fixed_2p,1,61,4,win
match_001298,matchup_0002,298,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,63,2,variable_encoder_2_4,1,53,3,variable_encoder_2_4,1,53,3,win
match_001298,matchup_0002,298,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,3,fixed_2p,1,63,2,fixed_2p,1,63,2,loss
match_001299,matchup_0002,299,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,62,6,variable_encoder_2_4,1,62,2,variable_encoder_2_4,1,62,2,win
match_001299,matchup_0002,299,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,62,2,fixed_2p,1,62,6,fixed_2p,1,62,6,loss
match_001300,matchup_0002,300,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,59,1,variable_encoder_2_4,1,61,2,variable_encoder_2_4,1,61,2,loss
match_001300,matchup_0002,300,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,61,2,fixed_2p,1,59,1,fixed_2p,1,59,1,win
match_001301,matchup_0002,301,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,51,3,variable_encoder_2_4,1,60,3,variable_encoder_2_4,1,60,3,loss
match_001301,matchup_0002,301,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,60,3,fixed_2p,1,51,3,fixed_2p,1,51,3,win
match_001302,matchup_0002,302,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,68,3,fixed_2p,1,59,2,fixed_2p,1,59,2,win
match_001302,matchup_0002,302,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,59,2,variable_encoder_2_4,1,68,3,variable_encoder_2_4,1,68,3,loss
match_001303,matchup_0002,303,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,49,3,fixed_2p,1,47,3,fixed_2p,1,47,3,win
match_001303,matchup_0002,303,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,47,3,variable_encoder_2_4,1,49,3,variable_encoder_2_4,1,49,3,loss
match_001304,matchup_0002,304,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,53,4,variable_encoder_2_4,1,40,4,variable_encoder_2_4,1,40,4,win
match_001304,matchup_0002,304,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,40,4,fixed_2p,1,53,4,fixed_2p,1,53,4,loss
match_001305,matchup_0002,305,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,66,0,fixed_2p,1,42,8,fixed_2p,1,42,8,win
match_001305,matchup_0002,305,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,42,8,variable_encoder_2_4,1,66,0,variable_encoder_2_4,1,66,0,loss
match_001306,matchup_0002,306,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,3,fixed_2p,1,51,2,fixed_2p,1,51,2,win
match_001306,matchup_0002,306,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,51,2,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_001307,matchup_0002,307,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,53,2,variable_encoder_2_4,1,53,3,variable_encoder_2_4,1,53,3,loss
match_001307,matchup_0002,307,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,3,fixed_2p,1,53,2,fixed_2p,1,53,2,win
match_001308,matchup_0002,308,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,61,2,fixed_2p,1,60,6,fixed_2p,1,60,6,win
match_001308,matchup_0002,308,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,60,6,variable_encoder_2_4,1,61,2,variable_encoder_2_4,1,61,2,loss
match_001309,matchup_0002,309,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,59,2,variable_encoder_2_4,1,66,3,variable_encoder_2_4,1,66,3,loss
match_001309,matchup_0002,309,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,66,3,fixed_2p,1,59,2,fixed_2p,1,59,2,win
match_001310,matchup_0002,310,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,39,4,variable_encoder_2_4,1,46,4,variable_encoder_2_4,1,46,4,loss
match_001310,matchup_0002,310,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,46,4,fixed_2p,1,39,4,fixed_2p,1,39,4,win
match_001311,matchup_0002,311,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,49,5,fixed_2p,1,56,1,fixed_2p,1,56,1,loss
match_001311,matchup_0002,311,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,56,1,variable_encoder_2_4,1,49,5,variable_encoder_2_4,1,49,5,win
match_001312,matchup_0002,312,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,46,5,fixed_2p,1,46,2,fixed_2p,1,46,2,win
match_001312,matchup_0002,312,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,46,2,variable_encoder_2_4,1,46,5,variable_encoder_2_4,1,46,5,loss
match_001313,matchup_0002,313,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,60,3,fixed_2p,1,54,3,fixed_2p,1,54,3,win
match_001313,matchup_0002,313,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,54,3,variable_encoder_2_4,1,60,3,variable_encoder_2_4,1,60,3,loss
match_001314,matchup_0002,314,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,55,1,variable_encoder_2_4,1,50,3,variable_encoder_2_4,1,50,3,win
match_001314,matchup_0002,314,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,50,3,fixed_2p,1,55,1,fixed_2p,1,55,1,loss
match_001315,matchup_0002,315,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,61,1,fixed_2p,1,64,0,fixed_2p,1,64,0,loss
match_001315,matchup_0002,315,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,64,0,variable_encoder_2_4,1,61,1,variable_encoder_2_4,1,61,1,win
match_001316,matchup_0002,316,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,55,3,variable_encoder_2_4,1,53,4,variable_encoder_2_4,1,53,4,win
match_001316,matchup_0002,316,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,4,fixed_2p,1,55,3,fixed_2p,1,55,3,loss
match_001317,matchup_0002,317,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,55,3,variable_encoder_2_4,1,56,6,variable_encoder_2_4,1,56,6,loss
match_001317,matchup_0002,317,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,56,6,fixed_2p,1,55,3,fixed_2p,1,55,3,win
match_001318,matchup_0002,318,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,55,5,variable_encoder_2_4,1,65,1,variable_encoder_2_4,1,65,1,loss
match_001318,matchup_0002,318,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,65,1,fixed_2p,1,55,5,fixed_2p,1,55,5,win
match_001319,matchup_0002,319,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,60,3,variable_encoder_2_4,1,67,4,variable_encoder_2_4,1,67,4,loss
match_001319,matchup_0002,319,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,67,4,fixed_2p,1,60,3,fixed_2p,1,60,3,win
match_001320,matchup_0002,320,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,64,1,fixed_2p,1,64,6,fixed_2p,1,64,6,loss
match_001320,matchup_0002,320,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,64,6,variable_encoder_2_4,1,64,1,variable_encoder_2_4,1,64,1,win
match_001321,matchup_0002,321,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,54,5,variable_encoder_2_4,1,59,1,variable_encoder_2_4,1,59,1,loss
match_001321,matchup_0002,321,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,59,1,fixed_2p,1,54,5,fixed_2p,1,54,5,win
match_001322,matchup_0002,322,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,61,3,variable_encoder_2_4,1,57,4,variable_encoder_2_4,1,57,4,win
match_001322,matchup_0002,322,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,57,4,fixed_2p,1,61,3,fixed_2p,1,61,3,loss
match_001323,matchup_0002,323,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,48,3,variable_encoder_2_4,1,48,4,variable_encoder_2_4,1,48,4,loss
match_001323,matchup_0002,323,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,48,4,fixed_2p,1,48,3,fixed_2p,1,48,3,win
match_001324,matchup_0002,324,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,36,2,variable_encoder_2_4,1,43,3,variable_encoder_2_4,1,43,3,loss
match_001324,matchup_0002,324,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,43,3,fixed_2p,1,36,2,fixed_2p,1,36,2,win
match_001325,matchup_0002,325,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,57,2,variable_encoder_2_4,1,58,3,variable_encoder_2_4,1,58,3,loss
match_001325,matchup_0002,325,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,58,3,fixed_2p,1,57,2,fixed_2p,1,57,2,win
match_001326,matchup_0002,326,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,62,3,fixed_2p,1,60,1,fixed_2p,1,60,1,win
match_001326,matchup_0002,326,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,60,1,variable_encoder_2_4,1,62,3,variable_encoder_2_4,1,62,3,loss
match_001327,matchup_0002,327,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,65,3,fixed_2p,1,64,2,fixed_2p,1,64,2,win
match_001327,matchup_0002,327,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,64,2,variable_encoder_2_4,1,65,3,variable_encoder_2_4,1,65,3,loss
match_001328,matchup_0002,328,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,5,fixed_2p,1,56,3,fixed_2p,1,56,3,win
match_001328,matchup_0002,328,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,56,3,variable_encoder_2_4,1,57,5,variable_encoder_2_4,1,57,5,loss
match_001329,matchup_0002,329,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,66,2,variable_encoder_2_4,1,62,4,variable_encoder_2_4,1,62,4,win
match_001329,matchup_0002,329,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,62,4,fixed_2p,1,66,2,fixed_2p,1,66,2,loss
match_001330,matchup_0002,330,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,50,2,fixed_2p,1,61,6,fixed_2p,1,61,6,loss
match_001330,matchup_0002,330,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,61,6,variable_encoder_2_4,1,50,2,variable_encoder_2_4,1,50,2,win
match_001331,matchup_0002,331,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,56,3,variable_encoder_2_4,1,55,3,variable_encoder_2_4,1,55,3,win
match_001331,matchup_0002,331,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,55,3,fixed_2p,1,56,3,fixed_2p,1,56,3,loss
match_001332,matchup_0002,332,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,66,2,fixed_2p,1,62,2,fixed_2p,1,62,2,win
match_001332,matchup_0002,332,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,62,2,variable_encoder_2_4,1,66,2,variable_encoder_2_4,1,66,2,loss
match_001333,matchup_0002,333,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,59,3,fixed_2p,1,53,4,fixed_2p,1,53,4,win
match_001333,matchup_0002,333,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,53,4,variable_encoder_2_4,1,59,3,variable_encoder_2_4,1,59,3,loss
match_001334,matchup_0002,334,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,54,6,variable_encoder_2_4,1,53,1,variable_encoder_2_4,1,53,1,win
match_001334,matchup_0002,334,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,1,fixed_2p,1,54,6,fixed_2p,1,54,6,loss
match_001335,matchup_0002,335,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,5,fixed_2p,1,50,4,fixed_2p,1,50,4,win
match_001335,matchup_0002,335,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,50,4,variable_encoder_2_4,1,55,5,variable_encoder_2_4,1,55,5,loss
match_001336,matchup_0002,336,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,66,2,fixed_2p,1,69,3,fixed_2p,1,69,3,loss
match_001336,matchup_0002,336,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,69,3,variable_encoder_2_4,1,66,2,variable_encoder_2_4,1,66,2,win
match_001337,matchup_0002,337,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,4,fixed_2p,1,52,2,fixed_2p,1,52,2,win
match_001337,matchup_0002,337,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,52,2,variable_encoder_2_4,1,55,4,variable_encoder_2_4,1,55,4,loss
match_001338,matchup_0002,338,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,57,4,variable_encoder_2_4,1,61,0,variable_encoder_2_4,1,61,0,loss
match_001338,matchup_0002,338,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,61,0,fixed_2p,1,57,4,fixed_2p,1,57,4,win
match_001339,matchup_0002,339,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,73,3,fixed_2p,1,57,2,fixed_2p,1,57,2,win
match_001339,matchup_0002,339,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,57,2,variable_encoder_2_4,1,73,3,variable_encoder_2_4,1,73,3,loss
match_001340,matchup_0002,340,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,65,2,fixed_2p,1,59,2,fixed_2p,1,59,2,win
match_001340,matchup_0002,340,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,59,2,variable_encoder_2_4,1,65,2,variable_encoder_2_4,1,65,2,loss
match_001341,matchup_0002,341,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,51,5,fixed_2p,1,52,3,fixed_2p,1,52,3,loss
match_001341,matchup_0002,341,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,52,3,variable_encoder_2_4,1,51,5,variable_encoder_2_4,1,51,5,win
match_001342,matchup_0002,342,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,66,2,fixed_2p,1,53,1,fixed_2p,1,53,1,win
match_001342,matchup_0002,342,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,53,1,variable_encoder_2_4,1,66,2,variable_encoder_2_4,1,66,2,loss
match_001343,matchup_0002,343,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,62,5,fixed_2p,1,60,3,fixed_2p,1,60,3,win
match_001343,matchup_0002,343,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,60,3,variable_encoder_2_4,1,62,5,variable_encoder_2_4,1,62,5,loss
match_001344,matchup_0002,344,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,46,5,variable_encoder_2_4,1,53,1,variable_encoder_2_4,1,53,1,loss
match_001344,matchup_0002,344,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,53,1,fixed_2p,1,46,5,fixed_2p,1,46,5,win
match_001345,matchup_0002,345,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,61,1,fixed_2p,1,54,4,fixed_2p,1,54,4,win
match_001345,matchup_0002,345,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,54,4,variable_encoder_2_4,1,61,1,variable_encoder_2_4,1,61,1,loss
match_001346,matchup_0002,346,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,55,3,fixed_2p,1,50,2,fixed_2p,1,50,2,win
match_001346,matchup_0002,346,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,1,50,2,variable_encoder_2_4,1,55,3,variable_encoder_2_4,1,55,3,loss
match_001347,matchup_0002,347,fixed_2p,1,/SushiGo/results/2p_league/fixed_2p/repetition_1/model.pt,0,53,3,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_001347,matchup_0002,347,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,1,57,3,fixed_2p,1,53,3,fixed_2p,1,53,3,win
match_001348,matchup_0002,348,variable_encoder_2_4,1,/SushiGo/results/2p_league/variable_encoder_2_4/repetition_1/model.pt,0,57,3,fixed_2p,1,58,3,fixed_2p,1,58,3,loss
