device=cuda  n_players=[2, 4]  model=MLP+DQN  total_frames=25000000
cli_args={"batch_size": 512, "buffer_size": 100000, "compile": false, "cuda": true, "encoder_flat_cells": 128, "encoder_flat_depth": 1, "encoder_flat_embed_dim": 64, "encoder_mix_cells": 128, "encoder_mix_depth": 1, "encoder_output_dim": 128, "encoder_q_cells": 128, "encoder_q_depth": 1, "encoder_sequential_depth": 2, "encoder_sequential_dropout": 0.0, "encoder_sequential_embed_dim": 64, "encoder_sequential_ff_dim": 128, "encoder_sequential_head_dim": 16, "encoder_sequential_num_heads": 4, "frames_per_batch": 5000, "gamma": 0.99, "iterations": 5000, "lr": 0.00025, "max_grad_norm": 10.0, "max_n_players": 4, "min_n_players": 2, "mlp_cells": 447, "mlp_depth": 2, "n_players": null, "reward_scale": 0.1, "save_path": "models/DQN/sushi_go_qnet_large_2-4_players.pt", "smoke": false, "target_eps": 0.995, "updates_per_batch": 16, "use_encoder": false}
[92m2026-06-07 18:53:21,717 [torchrl][INFO][0m    check_env_specs succeeded![92m [END][0m
[92m2026-06-07 18:53:56,925 [torchrl][INFO][0m    Initialized LazyTensorStorage with torch.Size([100000]) shape[92m [END][0m
iter 1198 | loss=0.0150 | eps=0.643 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1199 | loss=0.0173 | eps=0.642 | mean turn reward=+0.143 | mean episode return/seat=+3.74
iter 1200 | loss=0.0176 | eps=0.642 | mean turn reward=+0.149 | mean episode return/seat=+3.96
iter 1201 | loss=0.0155 | eps=0.642 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1202 | loss=0.0162 | eps=0.641 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1203 | loss=0.0164 | eps=0.641 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1204 | loss=0.0169 | eps=0.641 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1205 | loss=0.0180 | eps=0.641 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1206 | loss=0.0172 | eps=0.640 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1207 | loss=0.0162 | eps=0.640 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1208 | loss=0.0170 | eps=0.640 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1209 | loss=0.0153 | eps=0.639 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1210 | loss=0.0168 | eps=0.639 | mean turn reward=+0.145 | mean episode return/seat=+3.78
iter 1211 | loss=0.0159 | eps=0.639 | mean turn reward=+0.144 | mean episode return/seat=+3.74
iter 1212 | loss=0.0157 | eps=0.638 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1213 | loss=0.0169 | eps=0.638 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1214 | loss=0.0176 | eps=0.638 | mean turn reward=+0.149 | mean episode return/seat=+3.97
iter 1215 | loss=0.0154 | eps=0.638 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1216 | loss=0.0154 | eps=0.637 | mean turn reward=+0.144 | mean episode return/seat=+3.80
iter 1217 | loss=0.0171 | eps=0.637 | mean turn reward=+0.144 | mean episode return/seat=+3.79
iter 1218 | loss=0.0167 | eps=0.637 | mean turn reward=+0.143 | mean episode return/seat=+3.75
iter 1219 | loss=0.0163 | eps=0.636 | mean turn reward=+0.145 | mean episode return/seat=+3.79
iter 1220 | loss=0.0172 | eps=0.636 | mean turn reward=+0.144 | mean episode return/seat=+3.80
iter 1221 | loss=0.0166 | eps=0.636 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1222 | loss=0.0159 | eps=0.636 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1223 | loss=0.0154 | eps=0.635 | mean turn reward=+0.143 | mean episode return/seat=+3.75
iter 1224 | loss=0.0174 | eps=0.635 | mean turn reward=+0.148 | mean episode return/seat=+3.95
iter 1225 | loss=0.0176 | eps=0.635 | mean turn reward=+0.143 | mean episode return/seat=+3.75
iter 1226 | loss=0.0160 | eps=0.634 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1227 | loss=0.0154 | eps=0.634 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1228 | loss=0.0167 | eps=0.634 | mean turn reward=+0.148 | mean episode return/seat=+3.95
iter 1229 | loss=0.0162 | eps=0.633 | mean turn reward=+0.146 | mean episode return/seat=+3.87
iter 1230 | loss=0.0169 | eps=0.633 | mean turn reward=+0.144 | mean episode return/seat=+3.79
iter 1231 | loss=0.0176 | eps=0.633 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1232 | loss=0.0159 | eps=0.633 | mean turn reward=+0.143 | mean episode return/seat=+3.74
iter 1233 | loss=0.0173 | eps=0.632 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1234 | loss=0.0163 | eps=0.632 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1235 | loss=0.0167 | eps=0.632 | mean turn reward=+0.148 | mean episode return/seat=+3.93
iter 1236 | loss=0.0184 | eps=0.631 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1237 | loss=0.0177 | eps=0.631 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1238 | loss=0.0170 | eps=0.631 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1239 | loss=0.0173 | eps=0.630 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1240 | loss=0.0160 | eps=0.630 | mean turn reward=+0.145 | mean episode return/seat=+3.86
iter 1241 | loss=0.0165 | eps=0.630 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1242 | loss=0.0173 | eps=0.630 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1243 | loss=0.0179 | eps=0.629 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1244 | loss=0.0163 | eps=0.629 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1245 | loss=0.0161 | eps=0.629 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1246 | loss=0.0159 | eps=0.628 | mean turn reward=+0.145 | mean episode return/seat=+3.78
iter 1247 | loss=0.0170 | eps=0.628 | mean turn reward=+0.144 | mean episode return/seat=+3.80
iter 1248 | loss=0.0171 | eps=0.628 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1249 | loss=0.0160 | eps=0.627 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1250 | loss=0.0154 | eps=0.627 | mean turn reward=+0.144 | mean episode return/seat=+3.76
iter 1251 | loss=0.0166 | eps=0.627 | mean turn reward=+0.145 | mean episode return/seat=+3.84
iter 1252 | loss=0.0176 | eps=0.627 | mean turn reward=+0.149 | mean episode return/seat=+3.99
iter 1253 | loss=0.0157 | eps=0.626 | mean turn reward=+0.148 | mean episode return/seat=+3.93
iter 1254 | loss=0.0171 | eps=0.626 | mean turn reward=+0.145 | mean episode return/seat=+3.87
iter 1255 | loss=0.0152 | eps=0.626 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1256 | loss=0.0174 | eps=0.625 | mean turn reward=+0.144 | mean episode return/seat=+3.72
iter 1257 | loss=0.0169 | eps=0.625 | mean turn reward=+0.146 | mean episode return/seat=+3.81
iter 1258 | loss=0.0171 | eps=0.625 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1259 | loss=0.0159 | eps=0.624 | mean turn reward=+0.148 | mean episode return/seat=+3.94
iter 1260 | loss=0.0172 | eps=0.624 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1261 | loss=0.0176 | eps=0.624 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1262 | loss=0.0173 | eps=0.624 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1263 | loss=0.0157 | eps=0.623 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1264 | loss=0.0173 | eps=0.623 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1265 | loss=0.0188 | eps=0.623 | mean turn reward=+0.144 | mean episode return/seat=+3.75
iter 1266 | loss=0.0146 | eps=0.622 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1267 | loss=0.0162 | eps=0.622 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1268 | loss=0.0158 | eps=0.622 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1269 | loss=0.0156 | eps=0.622 | mean turn reward=+0.144 | mean episode return/seat=+3.79
iter 1270 | loss=0.0163 | eps=0.621 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1271 | loss=0.0157 | eps=0.621 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1272 | loss=0.0163 | eps=0.621 | mean turn reward=+0.149 | mean episode return/seat=+3.97
iter 1273 | loss=0.0160 | eps=0.620 | mean turn reward=+0.144 | mean episode return/seat=+3.77
iter 1274 | loss=0.0160 | eps=0.620 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1275 | loss=0.0163 | eps=0.620 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1276 | loss=0.0162 | eps=0.619 | mean turn reward=+0.145 | mean episode return/seat=+3.79
iter 1277 | loss=0.0168 | eps=0.619 | mean turn reward=+0.145 | mean episode return/seat=+3.77
iter 1278 | loss=0.0176 | eps=0.619 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1279 | loss=0.0183 | eps=0.619 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1280 | loss=0.0181 | eps=0.618 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1281 | loss=0.0163 | eps=0.618 | mean turn reward=+0.147 | mean episode return/seat=+3.84
iter 1282 | loss=0.0179 | eps=0.618 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1283 | loss=0.0156 | eps=0.617 | mean turn reward=+0.149 | mean episode return/seat=+3.97
iter 1284 | loss=0.0170 | eps=0.617 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1285 | loss=0.0175 | eps=0.617 | mean turn reward=+0.149 | mean episode return/seat=+3.94
iter 1286 | loss=0.0174 | eps=0.616 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1287 | loss=0.0166 | eps=0.616 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1288 | loss=0.0163 | eps=0.616 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1289 | loss=0.0166 | eps=0.616 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1290 | loss=0.0162 | eps=0.615 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1291 | loss=0.0179 | eps=0.615 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1292 | loss=0.0159 | eps=0.615 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1293 | loss=0.0167 | eps=0.614 | mean turn reward=+0.144 | mean episode return/seat=+3.75
iter 1294 | loss=0.0167 | eps=0.614 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1295 | loss=0.0165 | eps=0.614 | mean turn reward=+0.144 | mean episode return/seat=+3.77
iter 1296 | loss=0.0176 | eps=0.613 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1297 | loss=0.0154 | eps=0.613 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1298 | loss=0.0174 | eps=0.613 | mean turn reward=+0.148 | mean episode return/seat=+3.94
iter 1299 | loss=0.0147 | eps=0.613 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1300 | loss=0.0153 | eps=0.612 | mean turn reward=+0.145 | mean episode return/seat=+3.84
iter 1301 | loss=0.0164 | eps=0.612 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1302 | loss=0.0147 | eps=0.612 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1303 | loss=0.0168 | eps=0.611 | mean turn reward=+0.149 | mean episode return/seat=+3.91
iter 1304 | loss=0.0177 | eps=0.611 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1305 | loss=0.0164 | eps=0.611 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1306 | loss=0.0166 | eps=0.610 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1307 | loss=0.0173 | eps=0.610 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1308 | loss=0.0160 | eps=0.610 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1309 | loss=0.0166 | eps=0.610 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1310 | loss=0.0164 | eps=0.609 | mean turn reward=+0.145 | mean episode return/seat=+3.78
iter 1311 | loss=0.0151 | eps=0.609 | mean turn reward=+0.148 | mean episode return/seat=+3.93
iter 1312 | loss=0.0162 | eps=0.609 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1313 | loss=0.0155 | eps=0.608 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1314 | loss=0.0164 | eps=0.608 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1315 | loss=0.0160 | eps=0.608 | mean turn reward=+0.149 | mean episode return/seat=+3.92
iter 1316 | loss=0.0139 | eps=0.608 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1317 | loss=0.0149 | eps=0.607 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1318 | loss=0.0166 | eps=0.607 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1319 | loss=0.0174 | eps=0.607 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1320 | loss=0.0154 | eps=0.606 | mean turn reward=+0.150 | mean episode return/seat=+3.98
iter 1321 | loss=0.0187 | eps=0.606 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1322 | loss=0.0172 | eps=0.606 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1323 | loss=0.0166 | eps=0.605 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1324 | loss=0.0174 | eps=0.605 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1325 | loss=0.0172 | eps=0.605 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1326 | loss=0.0163 | eps=0.605 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1327 | loss=0.0157 | eps=0.604 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1328 | loss=0.0174 | eps=0.604 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1329 | loss=0.0171 | eps=0.604 | mean turn reward=+0.150 | mean episode return/seat=+3.99
iter 1330 | loss=0.0177 | eps=0.603 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1331 | loss=0.0151 | eps=0.603 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1332 | loss=0.0164 | eps=0.603 | mean turn reward=+0.145 | mean episode return/seat=+3.78
iter 1333 | loss=0.0179 | eps=0.602 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1334 | loss=0.0162 | eps=0.602 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1335 | loss=0.0170 | eps=0.602 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1336 | loss=0.0176 | eps=0.602 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1337 | loss=0.0166 | eps=0.601 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1338 | loss=0.0153 | eps=0.601 | mean turn reward=+0.149 | mean episode return/seat=+3.94
iter 1339 | loss=0.0173 | eps=0.601 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1340 | loss=0.0160 | eps=0.600 | mean turn reward=+0.148 | mean episode return/seat=+3.89
iter 1341 | loss=0.0153 | eps=0.600 | mean turn reward=+0.146 | mean episode return/seat=+3.81
iter 1342 | loss=0.0164 | eps=0.600 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1343 | loss=0.0172 | eps=0.599 | mean turn reward=+0.150 | mean episode return/seat=+3.96
iter 1344 | loss=0.0155 | eps=0.599 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1345 | loss=0.0165 | eps=0.599 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1346 | loss=0.0162 | eps=0.599 | mean turn reward=+0.147 | mean episode return/seat=+3.84
iter 1347 | loss=0.0162 | eps=0.598 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1348 | loss=0.0167 | eps=0.598 | mean turn reward=+0.149 | mean episode return/seat=+3.90
iter 1349 | loss=0.0166 | eps=0.598 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1350 | loss=0.0169 | eps=0.597 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1351 | loss=0.0166 | eps=0.597 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1352 | loss=0.0156 | eps=0.597 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1353 | loss=0.0169 | eps=0.596 | mean turn reward=+0.146 | mean episode return/seat=+3.81
iter 1354 | loss=0.0159 | eps=0.596 | mean turn reward=+0.152 | mean episode return/seat=+4.05
iter 1355 | loss=0.0168 | eps=0.596 | mean turn reward=+0.148 | mean episode return/seat=+3.94
iter 1356 | loss=0.0144 | eps=0.596 | mean turn reward=+0.146 | mean episode return/seat=+3.81
iter 1357 | loss=0.0157 | eps=0.595 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1358 | loss=0.0163 | eps=0.595 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1359 | loss=0.0173 | eps=0.595 | mean turn reward=+0.148 | mean episode return/seat=+3.87
iter 1360 | loss=0.0180 | eps=0.594 | mean turn reward=+0.148 | mean episode return/seat=+3.89
iter 1361 | loss=0.0161 | eps=0.594 | mean turn reward=+0.149 | mean episode return/seat=+3.94
iter 1362 | loss=0.0144 | eps=0.594 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1363 | loss=0.0164 | eps=0.593 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1364 | loss=0.0158 | eps=0.593 | mean turn reward=+0.148 | mean episode return/seat=+3.93
iter 1365 | loss=0.0170 | eps=0.593 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1366 | loss=0.0164 | eps=0.593 | mean turn reward=+0.145 | mean episode return/seat=+3.75
iter 1367 | loss=0.0158 | eps=0.592 | mean turn reward=+0.145 | mean episode return/seat=+3.86
iter 1368 | loss=0.0163 | eps=0.592 | mean turn reward=+0.150 | mean episode return/seat=+3.99
iter 1369 | loss=0.0176 | eps=0.592 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1370 | loss=0.0171 | eps=0.591 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1371 | loss=0.0167 | eps=0.591 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1372 | loss=0.0155 | eps=0.591 | mean turn reward=+0.149 | mean episode return/seat=+3.92
iter 1373 | loss=0.0145 | eps=0.591 | mean turn reward=+0.151 | mean episode return/seat=+3.97
iter 1374 | loss=0.0158 | eps=0.590 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1375 | loss=0.0152 | eps=0.590 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1376 | loss=0.0164 | eps=0.590 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1377 | loss=0.0152 | eps=0.589 | mean turn reward=+0.148 | mean episode return/seat=+3.93
iter 1378 | loss=0.0160 | eps=0.589 | mean turn reward=+0.150 | mean episode return/seat=+4.01
iter 1379 | loss=0.0158 | eps=0.589 | mean turn reward=+0.148 | mean episode return/seat=+3.87
iter 1380 | loss=0.0177 | eps=0.588 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1381 | loss=0.0157 | eps=0.588 | mean turn reward=+0.146 | mean episode return/seat=+3.78
iter 1382 | loss=0.0156 | eps=0.588 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1383 | loss=0.0162 | eps=0.588 | mean turn reward=+0.149 | mean episode return/seat=+3.90
iter 1384 | loss=0.0173 | eps=0.587 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1385 | loss=0.0154 | eps=0.587 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1386 | loss=0.0152 | eps=0.587 | mean turn reward=+0.149 | mean episode return/seat=+3.91
iter 1387 | loss=0.0157 | eps=0.586 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1388 | loss=0.0160 | eps=0.586 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1389 | loss=0.0156 | eps=0.586 | mean turn reward=+0.147 | mean episode return/seat=+3.84
iter 1390 | loss=0.0168 | eps=0.585 | mean turn reward=+0.149 | mean episode return/seat=+3.94
iter 1391 | loss=0.0150 | eps=0.585 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1392 | loss=0.0150 | eps=0.585 | mean turn reward=+0.150 | mean episode return/seat=+3.98
iter 1393 | loss=0.0154 | eps=0.585 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1394 | loss=0.0162 | eps=0.584 | mean turn reward=+0.149 | mean episode return/seat=+3.90
iter 1395 | loss=0.0162 | eps=0.584 | mean turn reward=+0.148 | mean episode return/seat=+3.87
iter 1396 | loss=0.0167 | eps=0.584 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1397 | loss=0.0166 | eps=0.583 | mean turn reward=+0.150 | mean episode return/seat=+3.97
iter 1398 | loss=0.0143 | eps=0.583 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1399 | loss=0.0165 | eps=0.583 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1400 | loss=0.0152 | eps=0.582 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1401 | loss=0.0175 | eps=0.582 | mean turn reward=+0.149 | mean episode return/seat=+3.92
iter 1402 | loss=0.0161 | eps=0.582 | mean turn reward=+0.152 | mean episode return/seat=+4.04
iter 1403 | loss=0.0161 | eps=0.582 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1404 | loss=0.0148 | eps=0.581 | mean turn reward=+0.148 | mean episode return/seat=+3.86
iter 1405 | loss=0.0136 | eps=0.581 | mean turn reward=+0.150 | mean episode return/seat=+4.00
iter 1406 | loss=0.0166 | eps=0.581 | mean turn reward=+0.147 | mean episode return/seat=+3.83
iter 1407 | loss=0.0156 | eps=0.580 | mean turn reward=+0.151 | mean episode return/seat=+3.97
iter 1408 | loss=0.0155 | eps=0.580 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1409 | loss=0.0175 | eps=0.580 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1410 | loss=0.0159 | eps=0.579 | mean turn reward=+0.149 | mean episode return/seat=+3.90
iter 1411 | loss=0.0155 | eps=0.579 | mean turn reward=+0.150 | mean episode return/seat=+3.90
iter 1412 | loss=0.0160 | eps=0.579 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1413 | loss=0.0159 | eps=0.579 | mean turn reward=+0.146 | mean episode return/seat=+3.80
iter 1414 | loss=0.0158 | eps=0.578 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1415 | loss=0.0160 | eps=0.578 | mean turn reward=+0.149 | mean episode return/seat=+3.96
iter 1416 | loss=0.0149 | eps=0.578 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1417 | loss=0.0162 | eps=0.577 | mean turn reward=+0.150 | mean episode return/seat=+3.93
iter 1418 | loss=0.0164 | eps=0.577 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1419 | loss=0.0168 | eps=0.577 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1420 | loss=0.0160 | eps=0.577 | mean turn reward=+0.148 | mean episode return/seat=+3.87
iter 1421 | loss=0.0158 | eps=0.576 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1422 | loss=0.0181 | eps=0.576 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1423 | loss=0.0169 | eps=0.576 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1424 | loss=0.0150 | eps=0.575 | mean turn reward=+0.148 | mean episode return/seat=+3.89
iter 1425 | loss=0.0154 | eps=0.575 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1426 | loss=0.0166 | eps=0.575 | mean turn reward=+0.149 | mean episode return/seat=+3.92
iter 1427 | loss=0.0165 | eps=0.574 | mean turn reward=+0.150 | mean episode return/seat=+3.99
iter 1428 | loss=0.0165 | eps=0.574 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1429 | loss=0.0163 | eps=0.574 | mean turn reward=+0.151 | mean episode return/seat=+4.01
iter 1430 | loss=0.0153 | eps=0.574 | mean turn reward=+0.150 | mean episode return/seat=+3.92
iter 1431 | loss=0.0157 | eps=0.573 | mean turn reward=+0.150 | mean episode return/seat=+3.94
iter 1432 | loss=0.0155 | eps=0.573 | mean turn reward=+0.150 | mean episode return/seat=+3.98
iter 1433 | loss=0.0172 | eps=0.573 | mean turn reward=+0.150 | mean episode return/seat=+3.97
iter 1434 | loss=0.0162 | eps=0.572 | mean turn reward=+0.149 | mean episode return/seat=+3.98
iter 1435 | loss=0.0158 | eps=0.572 | mean turn reward=+0.149 | mean episode return/seat=+3.93
iter 1436 | loss=0.0176 | eps=0.572 | mean turn reward=+0.151 | mean episode return/seat=+4.01
iter 1437 | loss=0.0151 | eps=0.571 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1438 | loss=0.0161 | eps=0.571 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1439 | loss=0.0151 | eps=0.571 | mean turn reward=+0.150 | mean episode return/seat=+3.98
iter 1440 | loss=0.0150 | eps=0.571 | mean turn reward=+0.148 | mean episode return/seat=+3.89
iter 1441 | loss=0.0153 | eps=0.570 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1442 | loss=0.0154 | eps=0.570 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1443 | loss=0.0155 | eps=0.570 | mean turn reward=+0.150 | mean episode return/seat=+3.93
iter 1444 | loss=0.0157 | eps=0.569 | mean turn reward=+0.148 | mean episode return/seat=+3.88
iter 1445 | loss=0.0162 | eps=0.569 | mean turn reward=+0.151 | mean episode return/seat=+3.99
iter 1446 | loss=0.0150 | eps=0.569 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1447 | loss=0.0148 | eps=0.568 | mean turn reward=+0.151 | mean episode return/seat=+3.99
iter 1448 | loss=0.0167 | eps=0.568 | mean turn reward=+0.151 | mean episode return/seat=+3.99
iter 1449 | loss=0.0154 | eps=0.568 | mean turn reward=+0.147 | mean episode return/seat=+3.83
iter 1450 | loss=0.0159 | eps=0.568 | mean turn reward=+0.150 | mean episode return/seat=+3.99
iter 1451 | loss=0.0162 | eps=0.567 | mean turn reward=+0.149 | mean episode return/seat=+3.90
iter 1452 | loss=0.0153 | eps=0.567 | mean turn reward=+0.151 | mean episode return/seat=+3.98
iter 1453 | loss=0.0164 | eps=0.567 | mean turn reward=+0.150 | mean episode return/seat=+3.97
iter 1454 | loss=0.0149 | eps=0.566 | mean turn reward=+0.148 | mean episode return/seat=+3.89
iter 1455 | loss=0.0159 | eps=0.566 | mean turn reward=+0.148 | mean episode return/seat=+3.86
iter 1456 | loss=0.0152 | eps=0.566 | mean turn reward=+0.150 | mean episode return/seat=+3.99
iter 1457 | loss=0.0162 | eps=0.565 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1458 | loss=0.0160 | eps=0.565 | mean turn reward=+0.150 | mean episode return/seat=+3.99
iter 1459 | loss=0.0153 | eps=0.565 | mean turn reward=+0.147 | mean episode return/seat=+3.82
