iteration,elapsed_seconds,loss,epsilon,mean_turn_reward,mean_episode_return
0,10.22522203810513,0.05523346737027168,0.9996185302734375,0.14239828288555145,4.188889026641846
1,11.332788879983127,0.03929198160767555,0.999237060546875,0.1287904530763626,3.595454454421997
2,14.026352784596384,0.05301859602332115,0.9988555908203125,0.1324237734079361,3.4000003337860107
3,15.430320809595287,0.04212237522006035,0.99847412109375,0.13691407442092896,3.5899996757507324
4,16.322879790328443,0.03126174584031105,0.9980926513671875,0.12099172919988632,3.386956214904785
5,17.32298026792705,0.0344347320497036,0.997711181640625,0.12624585628509521,3.2160000801086426
6,18.915713121183217,0.03939386457204819,0.9973297119140625,0.13447579741477966,3.6624999046325684
7,21.566449550911784,0.029707634821534157,0.9969482421875,0.12417219579219818,3.3523809909820557
8,22.844559518620372,0.03487883508205414,0.9965667724609375,0.12458771467208862,3.0481479167938232
9,25.89267437811941,0.031947843730449677,0.996185302734375,0.12205637991428375,3.316666603088379
10,26.739276327192783,0.030112115666270256,0.9958038330078125,0.13261649012565613,3.5400002002716064
11,27.652770932763815,0.0355570986866951,0.99542236328125,0.12916667759418488,3.2846157550811768
12,29.227443144656718,0.028930500149726868,0.9950408935546875,0.13320611417293549,3.604999542236328
13,31.416464653797448,0.02759190835058689,0.994659423828125,0.13040752708911896,3.5565218925476074
14,33.52347590215504,0.03214883431792259,0.9942779541015625,0.1245669424533844,2.921739339828491
15,34.42493880633265,0.03245358541607857,0.993896484375,0.13482944667339325,3.790476083755493
16,35.288844658993185,0.034706421196460724,0.9935150146484375,0.12599705159664154,3.200000047683716
17,36.354394243098795,0.02401014044880867,0.993133544921875,0.13386327028274536,3.3458330631256104
18,37.57001278735697,0.024847889319062233,0.9927520751953125,0.12849265336990356,3.545454502105713
19,39.067644202150404,0.034360531717538834,0.99237060546875,0.13105924427509308,3.622727155685425
20,40.333510333672166,0.03164251148700714,0.9919891357421875,0.12854787707328796,3.3681821823120117
21,42.24799734912813,0.03063354827463627,0.991607666015625,0.12639594078063965,3.200000047683716
22,43.28151780925691,0.029724907130002975,0.9912261962890625,0.1269516795873642,3.6714284420013428
23,44.14060291554779,0.02988416515290737,0.9908447265625,0.12520064413547516,2.8380954265594482
24,45.551182365976274,0.03155236691236496,0.9904632568359375,0.13554757833480835,3.9047622680664062
25,46.457023499533534,0.034139860421419144,0.990081787109375,0.12597014009952545,3.1571426391601562
26,47.323863038793206,0.034846995025873184,0.9897003173828125,0.12632577121257782,3.4136362075805664
27,48.23131675366312,0.03192822262644768,0.98931884765625,0.12979890406131744,3.1578948497772217
28,49.07724352553487,0.028198035433888435,0.9889373779296875,0.1287054568529129,3.970588207244873
29,49.97989765461534,0.03397791460156441,0.988555908203125,0.12098138779401779,3.115999698638916
30,51.40789896249771,0.035851456224918365,0.9881744384765625,0.13806922733783722,3.715789318084717
31,52.292042292654514,0.03105366788804531,0.98779296875,0.13118970394134521,3.436000108718872
32,53.675845134072006,0.04196764901280403,0.9874114990234375,0.1265895962715149,3.222222328186035
33,54.981958009302616,0.04474890977144241,0.987030029296875,0.1241641417145729,3.070833444595337
34,55.91785367857665,0.031613029539585114,0.9866485595703125,0.12283104658126831,3.041379451751709
35,56.777136858552694,0.03193942457437515,0.98626708984375,0.1380334049463272,3.780951976776123
36,58.146550646051764,0.039691012352705,0.9858856201171875,0.1339041143655777,3.7950000762939453
37,59.01032557152212,0.03300221264362335,0.985504150390625,0.12962962687015533,3.123076915740967
38,59.92475964408368,0.03862926363945007,0.9851226806640625,0.1251838356256485,3.570000171661377
39,60.79512382578105,0.041534021496772766,0.9847412109375,0.1379629671573639,3.6999998092651367
40,61.749272785149515,0.03334940969944,0.9843597412109375,0.12756849825382233,3.536363363265991
41,63.36572677921504,0.03212788328528404,0.983978271484375,0.12826088070869446,3.1521739959716797
42,65.19054610840976,0.040889885276556015,0.9835968017578125,0.13117088377475739,3.4839999675750732
43,66.5271620247513,0.037188079208135605,0.98321533203125,0.12164579331874847,3.333333730697632
44,68.14255504123867,0.03770970553159714,0.9828338623046875,0.1346224695444107,3.6368420124053955
45,69.76479957439005,0.032736245542764664,0.982452392578125,0.13514018058776855,3.5894739627838135
46,70.66566113568842,0.0472453311085701,0.9820709228515625,0.12471545487642288,3.0916664600372314
47,71.89527594018728,0.03862700238823891,0.981689453125,0.1323777437210083,3.499999761581421
48,72.77405117452145,0.04240064695477486,0.9813079833984375,0.1382550299167633,3.495833158493042
49,73.85651097632945,0.04030090570449829,0.980926513671875,0.13670413196086884,3.8842105865478516
50,75.9559612357989,0.04664755240082741,0.9805450439453125,0.12850746512413025,3.423076868057251
51,77.73210363090038,0.04337262734770775,0.98016357421875,0.11976936459541321,3.0173914432525635
52,78.61755559872836,0.04765313118696213,0.9797821044921875,0.1292894184589386,3.4260871410369873
53,80.52960028592497,0.04600365832448006,0.979400634765625,0.12350158393383026,3.5166664123535156
54,82.53468497563154,0.045147400349378586,0.9790191650390625,0.13389544188976288,3.2280001640319824
55,83.88938062172383,0.03366784751415253,0.9786376953125,0.12636815011501312,3.296154022216797
56,84.82523770537227,0.045349061489105225,0.9782562255859375,0.1363934427499771,3.6374998092651367
57,85.72192140389234,0.03899838402867317,0.977874755859375,0.13572853803634644,3.6000001430511475
58,87.16248759347945,0.042933981865644455,0.9774932861328125,0.1318565458059311,3.741666793823242
59,88.63983545824885,0.053857170045375824,0.97711181640625,0.11626794189214706,3.3681814670562744
60,90.44066536705941,0.03965089097619057,0.9767303466796875,0.1291808784008026,3.370833396911621
61,92.29415835998952,0.038245104253292084,0.976348876953125,0.1309565305709839,3.3545448780059814
62,93.15322715230286,0.031777072697877884,0.9759674072265625,0.1259433925151825,3.1961538791656494
63,94.29551442805678,0.04637091979384422,0.9755859375,0.12521009147167206,3.421739101409912
64,95.48386468645185,0.05546052008867264,0.9752044677734375,0.128524050116539,3.2863638401031494
65,97.47631587926298,0.03791029751300812,0.974822998046875,0.12295345216989517,3.0888888835906982
66,98.57872932124883,0.044991377741098404,0.9744415283203125,0.13629892468452454,3.5941176414489746
67,99.52145948261023,0.03749740496277809,0.97406005859375,0.13038869202136993,3.5291664600372314
68,100.53612061776221,0.03721100091934204,0.9736785888671875,0.14196786284446716,3.8849997520446777
69,101.36371415201575,0.0423889197409153,0.973297119140625,0.13024476170539856,3.6210527420043945
70,102.83991514518857,0.04463246092200279,0.9729156494140625,0.12342767417430878,3.141667127609253
71,103.73454001545906,0.04057151824235916,0.9725341796875,0.12025117129087448,3.3458335399627686
72,105.27849068306386,0.034095533192157745,0.9721527099609375,0.1448497623205185,3.7599995136260986
73,106.39630856737494,0.043019648641347885,0.971771240234375,0.13986711204051971,3.549999952316284
74,107.98047974612564,0.042152006179094315,0.9713897705078125,0.1196540966629982,3.392000198364258
75,109.72621431574225,0.0344400554895401,0.97100830078125,0.13076923787593842,3.3359999656677246
76,110.62519776821136,0.0414872020483017,0.9706268310546875,0.12421746551990509,3.2391304969787598
77,112.05081381462514,0.03833089396357536,0.970245361328125,0.13135135173797607,3.2809524536132812
78,113.42832710128278,0.0330495722591877,0.9698638916015625,0.12558528780937195,3.5090906620025635
79,114.3358993716538,0.04019204154610634,0.969482421875,0.12145110219717026,3.0222225189208984
80,115.44570321775973,0.03852609172463417,0.9691009521484375,0.1244262307882309,3.247368574142456
81,116.30084868054837,0.043322645127773285,0.968719482421875,0.12943853437900543,3.3640003204345703
82,117.46797396428883,0.03695773705840111,0.9683380126953125,0.11986063420772552,3.3416664600372314
83,118.36448895279318,0.03530512750148773,0.96795654296875,0.13584227859973907,3.635293960571289
84,119.46809989213943,0.033355340361595154,0.9675750732421875,0.1262068897485733,3.3391306400299072
85,121.08601888269186,0.03406619280576706,0.967193603515625,0.12829861044883728,3.2846150398254395
86,122.7498280890286,0.033596307039260864,0.9668121337890625,0.12707582116127014,3.3299999237060547
87,123.88964404538274,0.028964953497052193,0.9664306640625,0.12898032367229462,3.5789473056793213
88,124.97651099320501,0.035844847559928894,0.9660491943359375,0.1340206116437912,3.5374996662139893
89,125.85664245579392,0.034247905015945435,0.965667724609375,0.12994836270809174,3.433333158493042
90,126.79881517402828,0.027827659621834755,0.9652862548828125,0.12250000238418579,3.376190185546875
91,128.96640495862812,0.034539323300123215,0.96490478515625,0.14264431595802307,3.672727346420288
92,129.8442961042747,0.03690840303897858,0.9645233154296875,0.1249605119228363,3.2409093379974365
93,131.8148514200002,0.03513070568442345,0.964141845703125,0.12253756821155548,3.25600004196167
