iteration,loss,epsilon,mean_turn_reward,mean_episode_return
0,0.06270089000463486,0.999701976776123,0.12693846225738525,3.4272220134735107
1,0.052171844989061356,0.9994039535522461,0.12470690906047821,3.381110906600952
2,0.051993194967508316,0.9991059303283691,0.12711164355278015,3.4161460399627686
3,0.04606575891375542,0.9988079071044922,0.12767118215560913,3.4451851844787598
4,0.04276040196418762,0.9985098838806152,0.1261390894651413,3.4088542461395264
5,0.03874224051833153,0.9982118606567383,0.12686516344547272,3.425555467605591
6,0.03754293546080589,0.9979138374328613,0.1273048222064972,3.433506965637207
7,0.04269985482096672,0.9976158142089844,0.12581269443035126,3.3966665267944336
8,0.040208831429481506,0.9973177909851074,0.12786437571048737,3.4550349712371826
9,0.04098942503333092,0.9970197677612305,0.12707167863845825,3.4314815998077393
10,0.040528733283281326,0.9967217445373535,0.12723155319690704,3.4275927543640137
11,0.04338693618774414,0.9964237213134766,0.126825213432312,3.436631917953491
12,0.03529402241110802,0.9961256980895996,0.1263922154903412,3.4081482887268066
13,0.03323234245181084,0.9958276748657227,0.12783773243427277,3.452951669692993
14,0.03768300637602806,0.9955296516418457,0.12781774997711182,3.4468514919281006
15,0.03976686671376228,0.9952316284179688,0.12671196460723877,3.4194440841674805
16,0.03428731486201286,0.9949336051940918,0.1281907856464386,3.4601852893829346
17,0.03648386523127556,0.9946355819702148,0.12665867805480957,3.4248263835906982
18,0.038073282688856125,0.9943375587463379,0.12540635466575623,3.3792593479156494
19,0.03340379521250725,0.9940395355224609,0.12614575028419495,3.4081482887268066
20,0.0421721488237381,0.993741512298584,0.12543964385986328,3.391493082046509
21,0.038881927728652954,0.993443489074707,0.12559951841831207,3.390925884246826
22,0.04300808906555176,0.9931454658508301,0.12707167863845825,3.433333396911621
23,0.04128047823905945,0.9928474426269531,0.12549294531345367,3.384999990463257
24,0.035926032811403275,0.9925494194030762,0.12691180408000946,3.422222137451172
25,0.04063882678747177,0.9922513961791992,0.1260991245508194,3.4099998474121094
26,0.04292510822415352,0.9919533729553223,0.12742473185062408,3.4368057250976562
27,0.04287080466747284,0.9916553497314453,0.1281508058309555,3.454259157180786
28,0.040009837597608566,0.9913573265075684,0.12728483974933624,3.4422223567962646
29,0.03739975020289421,0.9910593032836914,0.12582600116729736,3.4050347805023193
30,0.04097375646233559,0.9907612800598145,0.12720489501953125,3.4262962341308594
31,0.044890809804201126,0.9904632568359375,0.1269317865371704,3.4312498569488525
32,0.03856128081679344,0.9901652336120605,0.12747801840305328,3.441666603088379
33,0.04808688163757324,0.9898672103881836,0.12589262425899506,3.3996527194976807
34,0.04201360419392586,0.9895691871643066,0.12777110934257507,3.454258918762207
35,0.040451936423778534,0.9892711639404297,0.12701839208602905,3.425520896911621
36,0.0521104671061039,0.9889731407165527,0.1259392499923706,3.399073839187622
37,0.03985537216067314,0.9886751174926758,0.12627899646759033,3.420370578765869
38,0.045415740460157394,0.9883770942687988,0.12645217776298523,3.4038193225860596
39,0.04388883337378502,0.9880790710449219,0.12817080318927765,3.4520368576049805
40,0.05648576840758324,0.9877810478210449,0.12778443098068237,3.463888645172119
41,0.03271150216460228,0.987483024597168,0.1252664476633072,3.3888885974884033
42,0.04765552282333374,0.987185001373291,0.12661871314048767,3.402777671813965
43,0.05749089643359184,0.9868869781494141,0.12911003828048706,3.4848146438598633
44,0.0464092455804348,0.9865889549255371,0.1280175894498825,3.4619789123535156
45,0.0502169243991375,0.9862909317016602,0.1258193403482437,3.399259328842163
46,0.05294110253453255,0.9859929084777832,0.12679855525493622,3.4207406044006348
47,0.04822634533047676,0.9856948852539062,0.1272515207529068,3.4427080154418945
48,0.05440201982855797,0.9853968620300293,0.12607914209365845,3.3870370388031006
49,0.05085934326052666,0.9850988388061523,0.12507328391075134,3.3920140266418457
50,0.05358894169330597,0.9848008155822754,0.12659871578216553,3.4062962532043457
51,0.05566230043768883,0.9845027923583984,0.12671862542629242,3.4244790077209473
52,0.05055147781968117,0.9842047691345215,0.1272648572921753,3.4422218799591064
53,0.04741693660616875,0.9839067459106445,0.12861044704914093,3.468055486679077
54,0.06189007684588432,0.9836087226867676,0.12725819647312164,3.438333034515381
55,0.04749255254864693,0.9833106994628906,0.12696509063243866,3.433518648147583
56,0.04082155227661133,0.9830126762390137,0.12482679635286331,3.360416889190674
57,0.041745949536561966,0.9827146530151367,0.1258060187101364,3.4029629230499268
58,0.0602959543466568,0.9824166297912598,0.1271716058254242,3.433333158493042
59,0.04949776455760002,0.9821186065673828,0.12656542658805847,3.4100000858306885
60,0.045655686408281326,0.9818205833435059,0.1259392499923706,3.4072916507720947
61,0.046661343425512314,0.9815225601196289,0.1270783394575119,3.431666851043701
62,0.05467340350151062,0.981224536895752,0.12757126986980438,3.442187547683716
63,0.04639105498790741,0.980926513671875,0.1279909312725067,3.450925827026367
64,0.0500592403113842,0.980628490447998,0.12700507044792175,3.434999704360962
65,0.054118912667036057,0.9803304672241211,0.12661871314048767,3.4128472805023193
66,0.05183875933289528,0.9800324440002441,0.12681853771209717,3.4329631328582764
67,0.058699626475572586,0.9797344207763672,0.1272781789302826,3.4355897903442383
68,0.05510454997420311,0.9794363975524902,0.1261257529258728,3.4001853466033936
69,0.05316503718495369,0.9791383743286133,0.12593258917331696,3.40173602104187
70,0.04852365329861641,0.9788403511047363,0.12644551694393158,3.41703724861145
71,0.05340203270316124,0.9785423278808594,0.1268784999847412,3.4244792461395264
72,0.06205290928483009,0.9782443046569824,0.12649880349636078,3.4096295833587646
73,0.05313001573085785,0.9779462814331055,0.12659871578216553,3.4216670989990234
74,0.045152246952056885,0.9776482582092285,0.12735812366008759,3.4465277194976807
75,0.05680079758167267,0.9773502349853516,0.1289701610803604,3.474074363708496
76,0.05183761194348335,0.9770522117614746,0.12684518098831177,3.4265623092651367
77,0.05292832851409912,0.9767541885375977,0.1269051432609558,3.4192590713500977
78,0.052184272557497025,0.9764561653137207,0.12781107425689697,3.4513885974884033
79,0.051993418484926224,0.9761581420898438,0.1263389140367508,3.4144444465637207
80,0.05569053813815117,0.9758601188659668,0.12703171372413635,3.4324655532836914
81,0.05435997620224953,0.9755620956420898,0.1262190341949463,3.4003701210021973
82,0.04831036552786827,0.9752640724182129,0.12712498009204865,3.4403700828552246
83,0.05749252066016197,0.9749660491943359,0.1271582692861557,3.4350693225860596
84,0.05446404591202736,0.974668025970459,0.12807753682136536,3.444629430770874
85,0.04856140911579132,0.974370002746582,0.1260724812746048,3.410069465637207
86,0.051237042993307114,0.9740719795227051,0.12863707542419434,3.4718518257141113
87,0.04710936173796654,0.9737739562988281,0.1263256072998047,3.41736102104187
88,0.05265119671821594,0.9734759330749512,0.1271982342004776,3.4396297931671143
89,0.052991513162851334,0.9731779098510742,0.12761791050434113,3.4421873092651367
90,0.049315255135297775,0.9728798866271973,0.12713828682899475,3.432222366333008
91,0.05724186822772026,0.9725818634033203,0.12696509063243866,3.4342591762542725
92,0.05059520900249481,0.9722838401794434,0.12766453623771667,3.441319465637207
93,0.060969557613134384,0.9719858169555664,0.12689848244190216,3.4211111068725586
94,0.05245611444115639,0.9716877937316895,0.12873034179210663,3.4791667461395264
95,0.05428653955459595,0.9713897705078125,0.1271316260099411,3.433148145675659
96,0.050728630274534225,0.9710917472839355,0.12771116197109222,3.441145896911621
97,0.05220279470086098,0.9707937240600586,0.1282440721988678,3.46222186088562
98,0.05720013752579689,0.9704957008361816,0.12644550204277039,3.421180248260498
99,0.04781992733478546,0.9701976776123047,0.12988276779651642,3.4959259033203125
100,0.061663638800382614,0.9698996543884277,0.1268518567085266,3.4488890171051025
101,0.05896179750561714,0.9696016311645508,0.12779110670089722,3.432465076446533
102,0.05201246961951256,0.9693036079406738,0.12667866051197052,3.4231481552124023
103,0.05247896909713745,0.9690055847167969,0.12782439589500427,3.4543404579162598
104,0.05824309587478638,0.9687075614929199,0.12536637485027313,3.3709259033203125
105,0.045161619782447815,0.968409538269043,0.1268918365240097,3.4350693225860596
106,0.054146718233823776,0.968111515045166,0.12852385640144348,3.4718518257141113
107,0.04971865937113762,0.9678134918212891,0.12707167863845825,3.433680534362793
108,0.05810602009296417,0.9675154685974121,0.12581267952919006,3.399259328842163
109,0.049869030714035034,0.9672174453735352,0.12835732102394104,3.454444646835327
110,0.056839317083358765,0.9669194221496582,0.12738476693630219,3.4421873092651367
111,0.053713444620370865,0.9666213989257812,0.12912335991859436,3.484074115753174
112,0.07287674397230148,0.9663233757019043,0.12739808857440948,3.453125238418579
113,0.058961864560842514,0.9660253524780273,0.128297358751297,3.4548146724700928
114,0.05353730544447899,0.9657273292541504,0.12708500027656555,3.4315972328186035
115,0.05012848600745201,0.9654293060302734,0.12594591081142426,3.409073829650879
116,0.05749429389834404,0.9651312828063965,0.1284305900335312,3.4619791507720947
117,0.052078977227211,0.9648332595825195,0.1282840371131897,3.4570369720458984
118,0.050805021077394485,0.9645352363586426,0.1259792298078537,3.404259443283081
119,0.05161873996257782,0.9642372131347656,0.1280042678117752,3.460069179534912
120,0.05231471359729767,0.9639391899108887,0.1268651783466339,3.4231481552124023
121,0.05491451919078827,0.9636411666870117,0.1273447871208191,3.441145896911621
122,0.051014479249715805,0.9633431434631348,0.12754464149475098,3.438148021697998
123,0.06200854852795601,0.9630451202392578,0.1290101259946823,3.4791667461395264
124,0.05319821462035179,0.9627470970153809,0.12745802104473114,3.4518518447875977
125,0.06841578334569931,0.9624490737915039,0.1283373236656189,3.4598958492279053
126,0.06467217206954956,0.962151050567627,0.12757793068885803,3.4425928592681885
127,0.04989182949066162,0.96185302734375,0.12757128477096558,3.443333387374878
128,0.049159418791532516,0.961555004119873,0.12971623241901398,3.5065970420837402
129,0.05060933902859688,0.9612569808959961,0.12658540904521942,3.407777786254883
130,0.06085739657282829,0.9609589576721191,0.1282174289226532,3.467013359069824
131,0.05286811664700508,0.9606609344482422,0.12777110934257507,3.4503703117370605
132,0.049178510904312134,0.9603629112243652,0.1292765736579895,3.483333110809326
133,0.0683869794011116,0.9600648880004883,0.12794432044029236,3.4520373344421387
134,0.064329594373703,0.9597668647766113,0.12879030406475067,3.483506917953491
135,0.044991254806518555,0.9594688415527344,0.12969624996185303,3.504814863204956
136,0.049778323620557785,0.9591708183288574,0.12775114178657532,3.4442594051361084
