iteration,elapsed_seconds,loss,epsilon,mean_turn_reward,mean_episode_return
0,2.683576771058142,0.0705375000834465,0.9996185302734375,0.1404339224100113,4.377777576446533
1,3.1580546591430902,0.051710404455661774,0.999237060546875,0.12000001966953278,3.2720000743865967
2,3.516343070194125,0.043442290276288986,0.9988555908203125,0.12467742711305618,2.982142925262451
3,3.875299196690321,0.040905144065618515,0.99847412109375,0.12749244272708893,3.3384616374969482
4,4.169478824362159,0.04663863778114319,0.9980926513671875,0.12802892923355103,3.4391307830810547
5,4.463877527043223,0.04335906356573105,0.997711181640625,0.1401851922273636,3.700000047683716
6,4.758589232340455,0.04607795178890228,0.9973297119140625,0.13587361574172974,3.5352942943573
7,5.054132733494043,0.036424823105335236,0.9969482421875,0.12738515436649323,3.4083335399627686
8,5.349057974293828,0.03453032299876213,0.9965667724609375,0.12024353444576263,3.308333396911621
9,5.665257570333779,0.038103196769952774,0.996185302734375,0.13079364597797394,3.174999713897705
10,5.965099532157183,0.035999760031700134,0.9958038330078125,0.13752621412277222,4.1875
11,6.266980574466288,0.046792227774858475,0.99542236328125,0.13041235506534576,3.3619046211242676
12,6.585623708553612,0.03916718810796738,0.9950408935546875,0.12317979335784912,3.295651912689209
13,6.8868239019066095,0.035305172204971313,0.994659423828125,0.12748537957668304,3.1500000953674316
14,7.1853153351694345,0.0389561653137207,0.9942779541015625,0.11793003231287003,2.946666955947876
15,7.576247232034802,0.039987511932849884,0.993896484375,0.13079585134983063,3.578260898590088
16,7.878339455462992,0.033736225217580795,0.9935150146484375,0.13352060317993164,3.460869550704956
17,8.253541024401784,0.034063927829265594,0.993133544921875,0.13427618145942688,3.4454545974731445
18,8.593852152116597,0.035740602761507034,0.9927520751953125,0.12428572028875351,3.1631579399108887
19,8.940871803089976,0.033487770706415176,0.99237060546875,0.12800659239292145,3.4833333492279053
20,9.250801636837423,0.035607319325208664,0.9919891357421875,0.11734196543693542,3.091304302215576
21,9.571336505003273,0.044286999851465225,0.991607666015625,0.131050243973732,3.2769229412078857
22,9.921435886994004,0.03739071264863014,0.9912261962890625,0.13141830265522003,3.54347825050354
23,10.261278728023171,0.042567670345306396,0.9908447265625,0.13212238252162933,3.6578948497772217
24,10.591569961048663,0.041582535952329636,0.9904632568359375,0.12557780742645264,3.2269232273101807
25,11.019601044245064,0.03667368367314339,0.990081787109375,0.13038869202136993,3.470588207244873
26,11.33249288611114,0.042684994637966156,0.9897003173828125,0.14404761791229248,3.7136361598968506
