device=cpu  n_players=[2, 4]  model=MLP+DQN  total_frames=25000000
cli_args={"batch_size": 256, "buffer_size": 100000, "compile": false, "cuda": false, "encoder_flat_cells": 128, "encoder_flat_depth": 1, "encoder_flat_embed_dim": 64, "encoder_mix_cells": 128, "encoder_mix_depth": 1, "encoder_output_dim": 128, "encoder_q_cells": 128, "encoder_q_depth": 1, "encoder_sequential_depth": 2, "encoder_sequential_dropout": 0.0, "encoder_sequential_embed_dim": 64, "encoder_sequential_ff_dim": 128, "encoder_sequential_head_dim": 16, "encoder_sequential_num_heads": 4, "frames_per_batch": 5000, "gamma": 0.99, "iterations": 5000, "log_path": "/SushiGo/results/league/variable_2_4/repetition_1/metrics.csv", "lr": 0.00025, "max_grad_norm": 10.0, "max_n_players": 4, "min_n_players": 2, "mlp_cells": 128, "mlp_depth": 3, "n_players": null, "num_workers": 16, "reward_scale": 0.1, "save_path": "/SushiGo/results/league/variable_2_4/repetition_1/model.pt", "smoke": false, "target_eps": 0.995, "updates_per_batch": 8, "use_encoder": false}
[92m2026-06-14 18:40:26,889 [torchrl][INFO][0m    check_env_specs succeeded![92m [END][0m
[92m2026-06-14 18:40:30,002 [torchrl][INFO][0m    Initialized LazyTensorStorage with torch.Size([100000]) shape[92m [END][0m
iter 1180/5000 (23.60%) | elapsed=20m 33s | eta=1h 06m 32s | loss=0.0278 | eps=0.648 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1181/5000 (23.62%) | elapsed=20m 34s | eta=1h 06m 31s | loss=0.0269 | eps=0.648 | mean turn reward=+0.144 | mean episode return/seat=+3.76
iter 1182/5000 (23.64%) | elapsed=20m 35s | eta=1h 06m 30s | loss=0.0261 | eps=0.648 | mean turn reward=+0.145 | mean episode return/seat=+3.87
iter 1183/5000 (23.66%) | elapsed=20m 36s | eta=1h 06m 29s | loss=0.0274 | eps=0.647 | mean turn reward=+0.146 | mean episode return/seat=+3.87
iter 1184/5000 (23.68%) | elapsed=20m 37s | eta=1h 06m 28s | loss=0.0235 | eps=0.647 | mean turn reward=+0.145 | mean episode return/seat=+3.79
iter 1185/5000 (23.70%) | elapsed=20m 38s | eta=1h 06m 27s | loss=0.0246 | eps=0.647 | mean turn reward=+0.144 | mean episode return/seat=+3.74
iter 1186/5000 (23.72%) | elapsed=20m 39s | eta=1h 06m 26s | loss=0.0241 | eps=0.647 | mean turn reward=+0.143 | mean episode return/seat=+3.78
iter 1187/5000 (23.74%) | elapsed=20m 40s | eta=1h 06m 25s | loss=0.0233 | eps=0.646 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1188/5000 (23.76%) | elapsed=20m 41s | eta=1h 06m 24s | loss=0.0261 | eps=0.646 | mean turn reward=+0.146 | mean episode return/seat=+3.88
iter 1189/5000 (23.78%) | elapsed=20m 42s | eta=1h 06m 23s | loss=0.0321 | eps=0.646 | mean turn reward=+0.143 | mean episode return/seat=+3.76
iter 1190/5000 (23.80%) | elapsed=20m 44s | eta=1h 06m 22s | loss=0.0239 | eps=0.645 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1191/5000 (23.82%) | elapsed=20m 45s | eta=1h 06m 22s | loss=0.0252 | eps=0.645 | mean turn reward=+0.143 | mean episode return/seat=+3.77
iter 1192/5000 (23.84%) | elapsed=20m 46s | eta=1h 06m 21s | loss=0.0244 | eps=0.645 | mean turn reward=+0.144 | mean episode return/seat=+3.82
iter 1193/5000 (23.86%) | elapsed=20m 47s | eta=1h 06m 19s | loss=0.0220 | eps=0.644 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1194/5000 (23.88%) | elapsed=20m 48s | eta=1h 06m 18s | loss=0.0283 | eps=0.644 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1195/5000 (23.90%) | elapsed=20m 49s | eta=1h 06m 17s | loss=0.0238 | eps=0.644 | mean turn reward=+0.144 | mean episode return/seat=+3.76
iter 1196/5000 (23.92%) | elapsed=20m 50s | eta=1h 06m 17s | loss=0.0290 | eps=0.644 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1197/5000 (23.94%) | elapsed=20m 51s | eta=1h 06m 16s | loss=0.0239 | eps=0.643 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1198/5000 (23.96%) | elapsed=20m 52s | eta=1h 06m 15s | loss=0.0257 | eps=0.643 | mean turn reward=+0.145 | mean episode return/seat=+3.87
iter 1199/5000 (23.98%) | elapsed=20m 53s | eta=1h 06m 14s | loss=0.0238 | eps=0.643 | mean turn reward=+0.143 | mean episode return/seat=+3.75
iter 1200/5000 (24.00%) | elapsed=20m 54s | eta=1h 06m 13s | loss=0.0254 | eps=0.642 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1201/5000 (24.02%) | elapsed=20m 55s | eta=1h 06m 12s | loss=0.0229 | eps=0.642 | mean turn reward=+0.142 | mean episode return/seat=+3.70
iter 1202/5000 (24.04%) | elapsed=20m 56s | eta=1h 06m 11s | loss=0.0257 | eps=0.642 | mean turn reward=+0.144 | mean episode return/seat=+3.75
iter 1203/5000 (24.06%) | elapsed=20m 57s | eta=1h 06m 10s | loss=0.0235 | eps=0.641 | mean turn reward=+0.146 | mean episode return/seat=+3.92
iter 1204/5000 (24.08%) | elapsed=20m 59s | eta=1h 06m 09s | loss=0.0252 | eps=0.641 | mean turn reward=+0.145 | mean episode return/seat=+3.77
iter 1205/5000 (24.10%) | elapsed=21m 00s | eta=1h 06m 08s | loss=0.0249 | eps=0.641 | mean turn reward=+0.145 | mean episode return/seat=+3.86
iter 1206/5000 (24.12%) | elapsed=21m 01s | eta=1h 06m 07s | loss=0.0270 | eps=0.641 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1207/5000 (24.14%) | elapsed=21m 02s | eta=1h 06m 06s | loss=0.0249 | eps=0.640 | mean turn reward=+0.146 | mean episode return/seat=+3.87
iter 1208/5000 (24.16%) | elapsed=21m 03s | eta=1h 06m 05s | loss=0.0221 | eps=0.640 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1209/5000 (24.18%) | elapsed=21m 04s | eta=1h 06m 04s | loss=0.0247 | eps=0.640 | mean turn reward=+0.144 | mean episode return/seat=+3.82
iter 1210/5000 (24.20%) | elapsed=21m 05s | eta=1h 06m 03s | loss=0.0241 | eps=0.639 | mean turn reward=+0.144 | mean episode return/seat=+3.80
iter 1211/5000 (24.22%) | elapsed=21m 06s | eta=1h 06m 02s | loss=0.0224 | eps=0.639 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1212/5000 (24.24%) | elapsed=21m 07s | eta=1h 06m 01s | loss=0.0277 | eps=0.639 | mean turn reward=+0.145 | mean episode return/seat=+3.79
iter 1213/5000 (24.26%) | elapsed=21m 08s | eta=1h 06m 00s | loss=0.0258 | eps=0.638 | mean turn reward=+0.144 | mean episode return/seat=+3.81
iter 1214/5000 (24.28%) | elapsed=21m 09s | eta=1h 05m 59s | loss=0.0236 | eps=0.638 | mean turn reward=+0.144 | mean episode return/seat=+3.79
iter 1215/5000 (24.30%) | elapsed=21m 10s | eta=1h 05m 58s | loss=0.0275 | eps=0.638 | mean turn reward=+0.144 | mean episode return/seat=+3.75
iter 1216/5000 (24.32%) | elapsed=21m 11s | eta=1h 05m 57s | loss=0.0268 | eps=0.638 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1217/5000 (24.34%) | elapsed=21m 12s | eta=1h 05m 56s | loss=0.0236 | eps=0.637 | mean turn reward=+0.145 | mean episode return/seat=+3.84
iter 1218/5000 (24.36%) | elapsed=21m 13s | eta=1h 05m 55s | loss=0.0242 | eps=0.637 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1219/5000 (24.38%) | elapsed=21m 14s | eta=1h 05m 54s | loss=0.0244 | eps=0.637 | mean turn reward=+0.147 | mean episode return/seat=+3.92
iter 1220/5000 (24.40%) | elapsed=21m 16s | eta=1h 05m 53s | loss=0.0217 | eps=0.636 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1221/5000 (24.42%) | elapsed=21m 17s | eta=1h 05m 52s | loss=0.0274 | eps=0.636 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1222/5000 (24.44%) | elapsed=21m 18s | eta=1h 05m 51s | loss=0.0239 | eps=0.636 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1223/5000 (24.46%) | elapsed=21m 19s | eta=1h 05m 50s | loss=0.0220 | eps=0.636 | mean turn reward=+0.143 | mean episode return/seat=+3.78
iter 1224/5000 (24.48%) | elapsed=21m 20s | eta=1h 05m 49s | loss=0.0243 | eps=0.635 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1225/5000 (24.50%) | elapsed=21m 21s | eta=1h 05m 48s | loss=0.0238 | eps=0.635 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1226/5000 (24.52%) | elapsed=21m 22s | eta=1h 05m 47s | loss=0.0243 | eps=0.635 | mean turn reward=+0.144 | mean episode return/seat=+3.77
iter 1227/5000 (24.54%) | elapsed=21m 23s | eta=1h 05m 46s | loss=0.0237 | eps=0.634 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1228/5000 (24.56%) | elapsed=21m 24s | eta=1h 05m 45s | loss=0.0282 | eps=0.634 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1229/5000 (24.58%) | elapsed=21m 25s | eta=1h 05m 44s | loss=0.0262 | eps=0.634 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1230/5000 (24.60%) | elapsed=21m 26s | eta=1h 05m 43s | loss=0.0255 | eps=0.633 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1231/5000 (24.62%) | elapsed=21m 27s | eta=1h 05m 42s | loss=0.0258 | eps=0.633 | mean turn reward=+0.144 | mean episode return/seat=+3.78
iter 1232/5000 (24.64%) | elapsed=21m 28s | eta=1h 05m 41s | loss=0.0246 | eps=0.633 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1233/5000 (24.66%) | elapsed=21m 29s | eta=1h 05m 40s | loss=0.0236 | eps=0.633 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1234/5000 (24.68%) | elapsed=21m 30s | eta=1h 05m 39s | loss=0.0257 | eps=0.632 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1235/5000 (24.70%) | elapsed=21m 31s | eta=1h 05m 38s | loss=0.0257 | eps=0.632 | mean turn reward=+0.143 | mean episode return/seat=+3.75
iter 1236/5000 (24.72%) | elapsed=21m 32s | eta=1h 05m 37s | loss=0.0255 | eps=0.632 | mean turn reward=+0.144 | mean episode return/seat=+3.80
iter 1237/5000 (24.74%) | elapsed=21m 34s | eta=1h 05m 36s | loss=0.0258 | eps=0.631 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1238/5000 (24.76%) | elapsed=21m 35s | eta=1h 05m 35s | loss=0.0286 | eps=0.631 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1239/5000 (24.78%) | elapsed=21m 36s | eta=1h 05m 34s | loss=0.0222 | eps=0.631 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1240/5000 (24.80%) | elapsed=21m 37s | eta=1h 05m 33s | loss=0.0245 | eps=0.630 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1241/5000 (24.82%) | elapsed=21m 38s | eta=1h 05m 32s | loss=0.0259 | eps=0.630 | mean turn reward=+0.146 | mean episode return/seat=+3.81
iter 1242/5000 (24.84%) | elapsed=21m 39s | eta=1h 05m 31s | loss=0.0248 | eps=0.630 | mean turn reward=+0.149 | mean episode return/seat=+3.96
iter 1243/5000 (24.86%) | elapsed=21m 40s | eta=1h 05m 30s | loss=0.0259 | eps=0.630 | mean turn reward=+0.144 | mean episode return/seat=+3.81
iter 1244/5000 (24.88%) | elapsed=21m 41s | eta=1h 05m 29s | loss=0.0243 | eps=0.629 | mean turn reward=+0.146 | mean episode return/seat=+3.82
iter 1245/5000 (24.90%) | elapsed=21m 42s | eta=1h 05m 28s | loss=0.0249 | eps=0.629 | mean turn reward=+0.143 | mean episode return/seat=+3.71
iter 1246/5000 (24.92%) | elapsed=21m 43s | eta=1h 05m 27s | loss=0.0259 | eps=0.629 | mean turn reward=+0.146 | mean episode return/seat=+3.87
iter 1247/5000 (24.94%) | elapsed=21m 44s | eta=1h 05m 26s | loss=0.0259 | eps=0.628 | mean turn reward=+0.147 | mean episode return/seat=+3.86
iter 1248/5000 (24.96%) | elapsed=21m 45s | eta=1h 05m 25s | loss=0.0259 | eps=0.628 | mean turn reward=+0.144 | mean episode return/seat=+3.74
iter 1249/5000 (24.98%) | elapsed=21m 46s | eta=1h 05m 24s | loss=0.0204 | eps=0.628 | mean turn reward=+0.145 | mean episode return/seat=+3.79
iter 1250/5000 (25.00%) | elapsed=21m 47s | eta=1h 05m 23s | loss=0.0261 | eps=0.627 | mean turn reward=+0.145 | mean episode return/seat=+3.77
iter 1251/5000 (25.02%) | elapsed=21m 48s | eta=1h 05m 22s | loss=0.0247 | eps=0.627 | mean turn reward=+0.145 | mean episode return/seat=+3.84
iter 1252/5000 (25.04%) | elapsed=21m 49s | eta=1h 05m 21s | loss=0.0272 | eps=0.627 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1253/5000 (25.06%) | elapsed=21m 50s | eta=1h 05m 20s | loss=0.0253 | eps=0.627 | mean turn reward=+0.144 | mean episode return/seat=+3.74
iter 1254/5000 (25.08%) | elapsed=21m 52s | eta=1h 05m 19s | loss=0.0215 | eps=0.626 | mean turn reward=+0.145 | mean episode return/seat=+3.79
iter 1255/5000 (25.10%) | elapsed=21m 53s | eta=1h 05m 18s | loss=0.0238 | eps=0.626 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1256/5000 (25.12%) | elapsed=21m 54s | eta=1h 05m 17s | loss=0.0257 | eps=0.626 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1257/5000 (25.14%) | elapsed=21m 55s | eta=1h 05m 16s | loss=0.0242 | eps=0.625 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1258/5000 (25.16%) | elapsed=21m 56s | eta=1h 05m 15s | loss=0.0232 | eps=0.625 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1259/5000 (25.18%) | elapsed=21m 57s | eta=1h 05m 14s | loss=0.0228 | eps=0.625 | mean turn reward=+0.144 | mean episode return/seat=+3.77
iter 1260/5000 (25.20%) | elapsed=21m 58s | eta=1h 05m 13s | loss=0.0234 | eps=0.624 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1261/5000 (25.22%) | elapsed=21m 59s | eta=1h 05m 12s | loss=0.0252 | eps=0.624 | mean turn reward=+0.146 | mean episode return/seat=+3.87
iter 1262/5000 (25.24%) | elapsed=22m 00s | eta=1h 05m 11s | loss=0.0240 | eps=0.624 | mean turn reward=+0.144 | mean episode return/seat=+3.78
iter 1263/5000 (25.26%) | elapsed=22m 01s | eta=1h 05m 10s | loss=0.0241 | eps=0.624 | mean turn reward=+0.147 | mean episode return/seat=+3.87
iter 1264/5000 (25.28%) | elapsed=22m 02s | eta=1h 05m 09s | loss=0.0241 | eps=0.623 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1265/5000 (25.30%) | elapsed=22m 03s | eta=1h 05m 08s | loss=0.0234 | eps=0.623 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1266/5000 (25.32%) | elapsed=22m 04s | eta=1h 05m 07s | loss=0.0270 | eps=0.623 | mean turn reward=+0.145 | mean episode return/seat=+3.77
iter 1267/5000 (25.34%) | elapsed=22m 05s | eta=1h 05m 06s | loss=0.0252 | eps=0.622 | mean turn reward=+0.144 | mean episode return/seat=+3.79
iter 1268/5000 (25.36%) | elapsed=22m 07s | eta=1h 05m 05s | loss=0.0256 | eps=0.622 | mean turn reward=+0.144 | mean episode return/seat=+3.83
iter 1269/5000 (25.38%) | elapsed=22m 08s | eta=1h 05m 04s | loss=0.0241 | eps=0.622 | mean turn reward=+0.144 | mean episode return/seat=+3.79
iter 1270/5000 (25.40%) | elapsed=22m 09s | eta=1h 05m 03s | loss=0.0289 | eps=0.622 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1271/5000 (25.42%) | elapsed=22m 10s | eta=1h 05m 02s | loss=0.0262 | eps=0.621 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1272/5000 (25.44%) | elapsed=22m 11s | eta=1h 05m 01s | loss=0.0218 | eps=0.621 | mean turn reward=+0.144 | mean episode return/seat=+3.78
iter 1273/5000 (25.46%) | elapsed=22m 12s | eta=1h 05m 00s | loss=0.0242 | eps=0.621 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1274/5000 (25.48%) | elapsed=22m 13s | eta=1h 04m 59s | loss=0.0264 | eps=0.620 | mean turn reward=+0.147 | mean episode return/seat=+3.88
iter 1275/5000 (25.50%) | elapsed=22m 14s | eta=1h 04m 58s | loss=0.0255 | eps=0.620 | mean turn reward=+0.147 | mean episode return/seat=+3.83
iter 1276/5000 (25.52%) | elapsed=22m 15s | eta=1h 04m 57s | loss=0.0242 | eps=0.620 | mean turn reward=+0.147 | mean episode return/seat=+3.92
iter 1277/5000 (25.54%) | elapsed=22m 16s | eta=1h 04m 56s | loss=0.0303 | eps=0.619 | mean turn reward=+0.145 | mean episode return/seat=+3.84
iter 1278/5000 (25.56%) | elapsed=22m 17s | eta=1h 04m 55s | loss=0.0250 | eps=0.619 | mean turn reward=+0.147 | mean episode return/seat=+3.93
iter 1279/5000 (25.58%) | elapsed=22m 18s | eta=1h 04m 54s | loss=0.0235 | eps=0.619 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1280/5000 (25.60%) | elapsed=22m 19s | eta=1h 04m 53s | loss=0.0265 | eps=0.619 | mean turn reward=+0.145 | mean episode return/seat=+3.78
iter 1281/5000 (25.62%) | elapsed=22m 20s | eta=1h 04m 52s | loss=0.0250 | eps=0.618 | mean turn reward=+0.145 | mean episode return/seat=+3.85
iter 1282/5000 (25.64%) | elapsed=22m 21s | eta=1h 04m 51s | loss=0.0210 | eps=0.618 | mean turn reward=+0.148 | mean episode return/seat=+3.96
iter 1283/5000 (25.66%) | elapsed=22m 23s | eta=1h 04m 50s | loss=0.0236 | eps=0.618 | mean turn reward=+0.143 | mean episode return/seat=+3.72
iter 1284/5000 (25.68%) | elapsed=22m 24s | eta=1h 04m 49s | loss=0.0254 | eps=0.617 | mean turn reward=+0.146 | mean episode return/seat=+3.87
iter 1285/5000 (25.70%) | elapsed=22m 25s | eta=1h 04m 48s | loss=0.0245 | eps=0.617 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1286/5000 (25.72%) | elapsed=22m 26s | eta=1h 04m 47s | loss=0.0229 | eps=0.617 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1287/5000 (25.74%) | elapsed=22m 27s | eta=1h 04m 46s | loss=0.0213 | eps=0.616 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1288/5000 (25.76%) | elapsed=22m 28s | eta=1h 04m 46s | loss=0.0251 | eps=0.616 | mean turn reward=+0.146 | mean episode return/seat=+3.77
iter 1289/5000 (25.78%) | elapsed=22m 29s | eta=1h 04m 45s | loss=0.0246 | eps=0.616 | mean turn reward=+0.146 | mean episode return/seat=+3.81
iter 1290/5000 (25.80%) | elapsed=22m 30s | eta=1h 04m 44s | loss=0.0244 | eps=0.616 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1291/5000 (25.82%) | elapsed=22m 31s | eta=1h 04m 43s | loss=0.0269 | eps=0.615 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1292/5000 (25.84%) | elapsed=22m 32s | eta=1h 04m 41s | loss=0.0220 | eps=0.615 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1293/5000 (25.86%) | elapsed=22m 33s | eta=1h 04m 41s | loss=0.0242 | eps=0.615 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1294/5000 (25.88%) | elapsed=22m 34s | eta=1h 04m 40s | loss=0.0249 | eps=0.614 | mean turn reward=+0.149 | mean episode return/seat=+4.00
iter 1295/5000 (25.90%) | elapsed=22m 35s | eta=1h 04m 39s | loss=0.0231 | eps=0.614 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1296/5000 (25.92%) | elapsed=22m 36s | eta=1h 04m 38s | loss=0.0228 | eps=0.614 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1297/5000 (25.94%) | elapsed=22m 38s | eta=1h 04m 37s | loss=0.0275 | eps=0.613 | mean turn reward=+0.146 | mean episode return/seat=+3.86
iter 1298/5000 (25.96%) | elapsed=22m 39s | eta=1h 04m 36s | loss=0.0230 | eps=0.613 | mean turn reward=+0.149 | mean episode return/seat=+3.98
iter 1299/5000 (25.98%) | elapsed=22m 40s | eta=1h 04m 35s | loss=0.0242 | eps=0.613 | mean turn reward=+0.146 | mean episode return/seat=+3.79
iter 1300/5000 (26.00%) | elapsed=22m 41s | eta=1h 04m 34s | loss=0.0272 | eps=0.613 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1301/5000 (26.02%) | elapsed=22m 42s | eta=1h 04m 33s | loss=0.0233 | eps=0.612 | mean turn reward=+0.150 | mean episode return/seat=+3.98
iter 1302/5000 (26.04%) | elapsed=22m 43s | eta=1h 04m 32s | loss=0.0250 | eps=0.612 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1303/5000 (26.06%) | elapsed=22m 44s | eta=1h 04m 31s | loss=0.0226 | eps=0.612 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1304/5000 (26.08%) | elapsed=22m 45s | eta=1h 04m 30s | loss=0.0241 | eps=0.611 | mean turn reward=+0.145 | mean episode return/seat=+3.80
iter 1305/5000 (26.10%) | elapsed=22m 46s | eta=1h 04m 29s | loss=0.0252 | eps=0.611 | mean turn reward=+0.147 | mean episode return/seat=+3.85
iter 1306/5000 (26.12%) | elapsed=22m 47s | eta=1h 04m 28s | loss=0.0229 | eps=0.611 | mean turn reward=+0.148 | mean episode return/seat=+3.90
iter 1307/5000 (26.14%) | elapsed=22m 48s | eta=1h 04m 27s | loss=0.0256 | eps=0.610 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1308/5000 (26.16%) | elapsed=22m 49s | eta=1h 04m 26s | loss=0.0254 | eps=0.610 | mean turn reward=+0.143 | mean episode return/seat=+3.70
iter 1309/5000 (26.18%) | elapsed=22m 50s | eta=1h 04m 25s | loss=0.0221 | eps=0.610 | mean turn reward=+0.147 | mean episode return/seat=+3.89
iter 1310/5000 (26.20%) | elapsed=22m 51s | eta=1h 04m 24s | loss=0.0242 | eps=0.610 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1311/5000 (26.22%) | elapsed=22m 52s | eta=1h 04m 23s | loss=0.0236 | eps=0.609 | mean turn reward=+0.144 | mean episode return/seat=+3.72
iter 1312/5000 (26.24%) | elapsed=22m 53s | eta=1h 04m 22s | loss=0.0239 | eps=0.609 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1313/5000 (26.26%) | elapsed=22m 55s | eta=1h 04m 21s | loss=0.0241 | eps=0.609 | mean turn reward=+0.143 | mean episode return/seat=+3.74
iter 1314/5000 (26.28%) | elapsed=22m 56s | eta=1h 04m 20s | loss=0.0283 | eps=0.608 | mean turn reward=+0.148 | mean episode return/seat=+3.92
iter 1315/5000 (26.30%) | elapsed=22m 57s | eta=1h 04m 19s | loss=0.0243 | eps=0.608 | mean turn reward=+0.148 | mean episode return/seat=+3.97
iter 1316/5000 (26.32%) | elapsed=22m 58s | eta=1h 04m 18s | loss=0.0234 | eps=0.608 | mean turn reward=+0.150 | mean episode return/seat=+3.95
iter 1317/5000 (26.34%) | elapsed=22m 59s | eta=1h 04m 17s | loss=0.0256 | eps=0.608 | mean turn reward=+0.147 | mean episode return/seat=+3.90
iter 1318/5000 (26.36%) | elapsed=23m 00s | eta=1h 04m 16s | loss=0.0247 | eps=0.607 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1319/5000 (26.38%) | elapsed=23m 01s | eta=1h 04m 15s | loss=0.0261 | eps=0.607 | mean turn reward=+0.146 | mean episode return/seat=+3.89
iter 1320/5000 (26.40%) | elapsed=23m 02s | eta=1h 04m 14s | loss=0.0243 | eps=0.607 | mean turn reward=+0.148 | mean episode return/seat=+3.89
iter 1321/5000 (26.42%) | elapsed=23m 03s | eta=1h 04m 13s | loss=0.0253 | eps=0.606 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1322/5000 (26.44%) | elapsed=23m 04s | eta=1h 04m 12s | loss=0.0263 | eps=0.606 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1323/5000 (26.46%) | elapsed=23m 05s | eta=1h 04m 10s | loss=0.0225 | eps=0.606 | mean turn reward=+0.144 | mean episode return/seat=+3.80
iter 1324/5000 (26.48%) | elapsed=23m 06s | eta=1h 04m 09s | loss=0.0266 | eps=0.605 | mean turn reward=+0.145 | mean episode return/seat=+3.82
iter 1325/5000 (26.50%) | elapsed=23m 07s | eta=1h 04m 08s | loss=0.0212 | eps=0.605 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1326/5000 (26.52%) | elapsed=23m 08s | eta=1h 04m 08s | loss=0.0243 | eps=0.605 | mean turn reward=+0.145 | mean episode return/seat=+3.81
iter 1327/5000 (26.54%) | elapsed=23m 09s | eta=1h 04m 07s | loss=0.0225 | eps=0.605 | mean turn reward=+0.149 | mean episode return/seat=+3.97
iter 1328/5000 (26.56%) | elapsed=23m 10s | eta=1h 04m 05s | loss=0.0246 | eps=0.604 | mean turn reward=+0.150 | mean episode return/seat=+3.96
iter 1329/5000 (26.58%) | elapsed=23m 11s | eta=1h 04m 04s | loss=0.0259 | eps=0.604 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1330/5000 (26.60%) | elapsed=23m 13s | eta=1h 04m 04s | loss=0.0262 | eps=0.604 | mean turn reward=+0.147 | mean episode return/seat=+3.83
iter 1331/5000 (26.62%) | elapsed=23m 14s | eta=1h 04m 03s | loss=0.0272 | eps=0.603 | mean turn reward=+0.148 | mean episode return/seat=+3.91
iter 1332/5000 (26.64%) | elapsed=23m 15s | eta=1h 04m 02s | loss=0.0239 | eps=0.603 | mean turn reward=+0.149 | mean episode return/seat=+3.95
iter 1333/5000 (26.66%) | elapsed=23m 16s | eta=1h 04m 01s | loss=0.0255 | eps=0.603 | mean turn reward=+0.147 | mean episode return/seat=+3.91
iter 1334/5000 (26.68%) | elapsed=23m 17s | eta=1h 04m 00s | loss=0.0243 | eps=0.602 | mean turn reward=+0.146 | mean episode return/seat=+3.84
iter 1335/5000 (26.70%) | elapsed=23m 18s | eta=1h 03m 59s | loss=0.0260 | eps=0.602 | mean turn reward=+0.146 | mean episode return/seat=+3.83
iter 1336/5000 (26.72%) | elapsed=23m 19s | eta=1h 03m 58s | loss=0.0249 | eps=0.602 | mean turn reward=+0.147 | mean episode return/seat=+3.84
iter 1337/5000 (26.74%) | elapsed=23m 20s | eta=1h 03m 57s | loss=0.0202 | eps=0.602 | mean turn reward=+0.146 | mean episode return/seat=+3.85
iter 1338/5000 (26.76%) | elapsed=23m 21s | eta=1h 03m 56s | loss=0.0233 | eps=0.601 | mean turn reward=+0.145 | mean episode return/seat=+3.83
iter 1339/5000 (26.78%) | elapsed=23m 22s | eta=1h 03m 55s | loss=0.0242 | eps=0.601 | mean turn reward=+0.146 | mean episode return/seat=+3.83
