iteration,elapsed_seconds,loss,epsilon,mean_turn_reward,mean_episode_return
0,3.034325797998463,0.07258220762014389,0.999701976776123,0.15309752523899078,4.577564239501953
1,4.093675220996374,0.05289836600422859,0.9994039535522461,0.15072941780090332,4.555059432983398
2,4.957380635009031,0.04827089235186577,0.9991059303283691,0.15082933008670807,4.531548023223877
3,5.828716293006437,0.044511012732982635,0.9988079071044922,0.15204834938049316,4.554166316986084
4,6.720878451000317,0.03811204060912132,0.9985098838806152,0.15299759805202484,4.571725845336914
5,7.608903405998717,0.039274998009204865,0.9982118606567383,0.15154877305030823,4.547023773193359
6,8.665084034000756,0.03260057419538498,0.9979138374328613,0.15305756032466888,4.596726417541504
7,9.537658679997548,0.03668154776096344,0.9976158142089844,0.15317746996879578,4.596428871154785
8,10.423112445001607,0.0341973751783371,0.9973177909851074,0.15272781252861023,4.574404716491699
9,11.312147807999281,0.033711157739162445,0.9970197677612305,0.15123900771141052,4.539881229400635
10,12.189958233007928,0.031824417412281036,0.9967217445373535,0.15126897394657135,4.555769443511963
11,13.064885222003795,0.035755131393671036,0.9964237213134766,0.1513289362192154,4.541369438171387
12,14.085275261997594,0.03498180955648422,0.9961256980895996,0.15292765200138092,4.583630561828613
13,14.95483801800583,0.032973360270261765,0.9958276748657227,0.1507394015789032,4.53125
14,15.862019747000886,0.029155675321817398,0.9955296516418457,0.1521882563829422,4.567261695861816
15,16.742410763006774,0.02816760167479515,0.9952316284179688,0.15349720418453217,4.577381134033203
16,17.788894780998817,0.035002801567316055,0.9949336051940918,0.15110909938812256,4.54880952835083
17,18.801002635009354,0.03178243339061737,0.9946355819702148,0.15148881077766418,4.543749809265137
18,19.69206455499807,0.0311780646443367,0.9943375587463379,0.15138888359069824,4.527083396911621
19,20.60433851000562,0.033089686185121536,0.9940395355224609,0.15276779234409332,4.5848212242126465
20,21.476464232997387,0.03603591024875641,0.993741512298584,0.15086930990219116,4.540384769439697
21,22.365179476008052,0.027868708595633507,0.993443489074707,0.15221822261810303,4.564881324768066
22,23.392984707999858,0.029548782855272293,0.9931454658508301,0.15425659716129303,4.635714054107666
23,24.300419136008713,0.035452429205179214,0.9928474426269531,0.1535571664571762,4.587202548980713
24,25.190129649010487,0.028615977615118027,0.9925494194030762,0.1525479555130005,4.587500095367432
25,26.070235621999018,0.028186896815896034,0.9922513961791992,0.1539868265390396,4.627976417541504
26,27.08326805901015,0.030657384544610977,0.9919533729553223,0.15174859762191772,4.533928871154785
27,28.096490483003436,0.028114821761846542,0.9916553497314453,0.15409672260284424,4.625
28,28.967049454004155,0.026643577963113785,0.9913573265075684,0.15283773839473724,4.57470178604126
29,29.84816294000484,0.03504675626754761,0.9910593032836914,0.15464627742767334,4.641963958740234
30,30.7316479380097,0.03391466662287712,0.9907612800598145,0.15341725945472717,4.626282215118408
31,31.614933328004554,0.032132819294929504,0.9904632568359375,0.15133893489837646,4.536904335021973
32,32.61753612999746,0.030309248715639114,0.9901652336120605,0.15083932876586914,4.544940948486328
33,33.491118435005774,0.033838871866464615,0.9898672103881836,0.15306752920150757,4.571131229400635
34,34.37346974700631,0.03755639120936394,0.9895691871643066,0.1527777761220932,4.582738399505615
35,35.25506355300604,0.03409809619188309,0.9892711639404297,0.15063948929309845,4.507440567016602
36,36.26105013799679,0.02726597525179386,0.9889731407165527,0.15180857479572296,4.56101131439209
37,37.26647564599989,0.03288695961236954,0.9886751174926758,0.1497202217578888,4.492559432983398
38,38.144083781997324,0.036239661276340485,0.9883770942687988,0.15182854235172272,4.5428571701049805
39,39.01810885700979,0.03913124278187752,0.9880790710449219,0.15190847218036652,4.559821128845215
40,39.88051461100986,0.03174971789121628,0.9877810478210449,0.14954037964344025,4.507692337036133
41,40.87413396600459,0.03382468968629837,0.987483024597168,0.15035971999168396,4.501488208770752
42,41.86500338600308,0.03646385297179222,0.987185001373291,0.15326738357543945,4.594642639160156
43,42.72720493499946,0.03926553204655647,0.9868869781494141,0.15243802964687347,4.569344997406006
44,43.60447216600005,0.0336514376103878,0.9865889549255371,0.15097923576831818,4.537202835083008
45,44.46763994100911,0.026471253484487534,0.9862909317016602,0.1534872055053711,4.5946431159973145
46,45.43527618100052,0.041591890156269073,0.9859929084777832,0.15161870419979095,4.5428571701049805
47,46.43222223900375,0.03394138813018799,0.9856948852539062,0.14949040114879608,4.495833396911621
48,47.42201826600649,0.03407740592956543,0.9853968620300293,0.15410670638084412,4.605952739715576
49,48.30040395799733,0.03753377124667168,0.9850988388061523,0.1521482765674591,4.570237636566162
