match_id,matchup_id,game_number,competitor,repetition,checkpoint_path,seat,points,pudding,opponent_competitor,opponent_repetition,opponent_points,opponent_pudding,opponent_competitors,opponent_repetitions,opponent_points_all,opponent_puddings,outcome
match_000141,matchup_0002,41,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,66,0,fixed_2p,1,55,7,fixed_2p,1,55,7,win
match_000142,matchup_0002,42,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,59,2,variable_encoder_2_4,1,54,4,variable_encoder_2_4,1,54,4,win
match_000142,matchup_0002,42,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,4,fixed_2p,1,59,2,fixed_2p,1,59,2,loss
match_000143,matchup_0002,43,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,54,3,variable_encoder_2_4,1,43,1,variable_encoder_2_4,1,43,1,win
match_000143,matchup_0002,43,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,43,1,fixed_2p,1,54,3,fixed_2p,1,54,3,loss
match_000144,matchup_0002,44,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,49,1,fixed_2p,1,44,5,fixed_2p,1,44,5,win
match_000144,matchup_0002,44,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,44,5,variable_encoder_2_4,1,49,1,variable_encoder_2_4,1,49,1,loss
match_000145,matchup_0002,45,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,65,2,variable_encoder_2_4,1,64,3,variable_encoder_2_4,1,64,3,win
match_000145,matchup_0002,45,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,64,3,fixed_2p,1,65,2,fixed_2p,1,65,2,loss
match_000146,matchup_0002,46,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,64,4,fixed_2p,1,53,3,fixed_2p,1,53,3,win
match_000146,matchup_0002,46,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,53,3,variable_encoder_2_4,1,64,4,variable_encoder_2_4,1,64,4,loss
match_000147,matchup_0002,47,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,49,2,fixed_2p,1,51,7,fixed_2p,1,51,7,loss
match_000147,matchup_0002,47,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,51,7,variable_encoder_2_4,1,49,2,variable_encoder_2_4,1,49,2,win
match_000148,matchup_0002,48,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,53,3,fixed_2p,1,52,2,fixed_2p,1,52,2,win
match_000148,matchup_0002,48,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,52,2,variable_encoder_2_4,1,53,3,variable_encoder_2_4,1,53,3,loss
match_000149,matchup_0002,49,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,58,1,variable_encoder_2_4,1,64,2,variable_encoder_2_4,1,64,2,loss
match_000149,matchup_0002,49,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,64,2,fixed_2p,1,58,1,fixed_2p,1,58,1,win
match_000150,matchup_0002,50,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,2,fixed_2p,1,66,0,fixed_2p,1,66,0,loss
match_000150,matchup_0002,50,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,66,0,variable_encoder_2_4,1,50,2,variable_encoder_2_4,1,50,2,win
match_000151,matchup_0002,51,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,43,2,variable_encoder_2_4,1,47,3,variable_encoder_2_4,1,47,3,loss
match_000151,matchup_0002,51,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,47,3,fixed_2p,1,43,2,fixed_2p,1,43,2,win
match_000152,matchup_0002,52,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,57,3,fixed_2p,1,54,2,fixed_2p,1,54,2,win
match_000152,matchup_0002,52,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,54,2,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_000153,matchup_0002,53,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,55,2,variable_encoder_2_4,1,63,5,variable_encoder_2_4,1,63,5,loss
match_000153,matchup_0002,53,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,63,5,fixed_2p,1,55,2,fixed_2p,1,55,2,win
match_000154,matchup_0002,54,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,49,3,variable_encoder_2_4,1,53,4,variable_encoder_2_4,1,53,4,loss
match_000154,matchup_0002,54,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,53,4,fixed_2p,1,49,3,fixed_2p,1,49,3,win
match_000155,matchup_0002,55,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,54,2,variable_encoder_2_4,1,54,2,variable_encoder_2_4,1,54,2,tie
match_000155,matchup_0002,55,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,2,fixed_2p,1,54,2,fixed_2p,1,54,2,tie
match_000156,matchup_0002,56,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,64,3,fixed_2p,1,58,3,fixed_2p,1,58,3,win
match_000156,matchup_0002,56,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,58,3,variable_encoder_2_4,1,64,3,variable_encoder_2_4,1,64,3,loss
match_000157,matchup_0002,57,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,58,2,fixed_2p,1,60,2,fixed_2p,1,60,2,loss
match_000157,matchup_0002,57,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,60,2,variable_encoder_2_4,1,58,2,variable_encoder_2_4,1,58,2,win
match_000158,matchup_0002,58,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,60,4,variable_encoder_2_4,1,61,1,variable_encoder_2_4,1,61,1,loss
match_000158,matchup_0002,58,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,61,1,fixed_2p,1,60,4,fixed_2p,1,60,4,win
match_000159,matchup_0002,59,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,62,3,fixed_2p,1,59,2,fixed_2p,1,59,2,win
match_000159,matchup_0002,59,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,59,2,variable_encoder_2_4,1,62,3,variable_encoder_2_4,1,62,3,loss
match_000160,matchup_0002,60,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,61,3,fixed_2p,1,55,2,fixed_2p,1,55,2,win
match_000160,matchup_0002,60,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,55,2,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,loss
match_000161,matchup_0002,61,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,60,1,fixed_2p,1,49,5,fixed_2p,1,49,5,win
match_000161,matchup_0002,61,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,49,5,variable_encoder_2_4,1,60,1,variable_encoder_2_4,1,60,1,loss
match_000162,matchup_0002,62,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,49,1,fixed_2p,1,53,4,fixed_2p,1,53,4,loss
match_000162,matchup_0002,62,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,53,4,variable_encoder_2_4,1,49,1,variable_encoder_2_4,1,49,1,win
match_000163,matchup_0002,63,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,54,1,fixed_2p,1,52,7,fixed_2p,1,52,7,win
match_000163,matchup_0002,63,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,52,7,variable_encoder_2_4,1,54,1,variable_encoder_2_4,1,54,1,loss
match_000164,matchup_0002,64,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,52,2,variable_encoder_2_4,1,57,3,variable_encoder_2_4,1,57,3,loss
match_000164,matchup_0002,64,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,57,3,fixed_2p,1,52,2,fixed_2p,1,52,2,win
match_000165,matchup_0002,65,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,50,4,fixed_2p,1,63,4,fixed_2p,1,63,4,loss
match_000165,matchup_0002,65,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,63,4,variable_encoder_2_4,1,50,4,variable_encoder_2_4,1,50,4,win
match_000166,matchup_0002,66,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,41,5,fixed_2p,1,51,2,fixed_2p,1,51,2,loss
match_000166,matchup_0002,66,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,51,2,variable_encoder_2_4,1,41,5,variable_encoder_2_4,1,41,5,win
match_000167,matchup_0002,67,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,64,3,variable_encoder_2_4,1,60,4,variable_encoder_2_4,1,60,4,win
match_000167,matchup_0002,67,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,60,4,fixed_2p,1,64,3,fixed_2p,1,64,3,loss
match_000168,matchup_0002,68,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,47,2,variable_encoder_2_4,1,67,3,variable_encoder_2_4,1,67,3,loss
match_000168,matchup_0002,68,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,67,3,fixed_2p,1,47,2,fixed_2p,1,47,2,win
match_000169,matchup_0002,69,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,47,4,variable_encoder_2_4,1,46,5,variable_encoder_2_4,1,46,5,win
match_000169,matchup_0002,69,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,46,5,fixed_2p,1,47,4,fixed_2p,1,47,4,loss
match_000170,matchup_0002,70,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,60,1,fixed_2p,1,61,4,fixed_2p,1,61,4,loss
match_000170,matchup_0002,70,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,61,4,variable_encoder_2_4,1,60,1,variable_encoder_2_4,1,60,1,win
match_000171,matchup_0002,71,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,49,3,variable_encoder_2_4,1,48,6,variable_encoder_2_4,1,48,6,win
match_000171,matchup_0002,71,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,48,6,fixed_2p,1,49,3,fixed_2p,1,49,3,loss
match_000172,matchup_0002,72,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,58,4,variable_encoder_2_4,1,54,2,variable_encoder_2_4,1,54,2,win
match_000172,matchup_0002,72,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,54,2,fixed_2p,1,58,4,fixed_2p,1,58,4,loss
match_000173,matchup_0002,73,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,44,5,variable_encoder_2_4,1,49,2,variable_encoder_2_4,1,49,2,loss
match_000173,matchup_0002,73,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,49,2,fixed_2p,1,44,5,fixed_2p,1,44,5,win
match_000174,matchup_0002,74,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,61,2,fixed_2p,1,68,2,fixed_2p,1,68,2,loss
match_000174,matchup_0002,74,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,68,2,variable_encoder_2_4,1,61,2,variable_encoder_2_4,1,61,2,win
match_000175,matchup_0002,75,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,4,fixed_2p,1,46,3,fixed_2p,1,46,3,win
match_000175,matchup_0002,75,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,46,3,variable_encoder_2_4,1,52,4,variable_encoder_2_4,1,52,4,loss
match_000176,matchup_0002,76,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,59,1,variable_encoder_2_4,1,55,3,variable_encoder_2_4,1,55,3,win
match_000176,matchup_0002,76,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,55,3,fixed_2p,1,59,1,fixed_2p,1,59,1,loss
match_000177,matchup_0002,77,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,64,4,variable_encoder_2_4,1,66,2,variable_encoder_2_4,1,66,2,loss
match_000177,matchup_0002,77,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,66,2,fixed_2p,1,64,4,fixed_2p,1,64,4,win
match_000178,matchup_0002,78,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,49,2,variable_encoder_2_4,1,43,5,variable_encoder_2_4,1,43,5,win
match_000178,matchup_0002,78,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,43,5,fixed_2p,1,49,2,fixed_2p,1,49,2,loss
match_000179,matchup_0002,79,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,51,6,variable_encoder_2_4,1,56,0,variable_encoder_2_4,1,56,0,loss
match_000179,matchup_0002,79,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,56,0,fixed_2p,1,51,6,fixed_2p,1,51,6,win
match_000180,matchup_0002,80,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,54,0,fixed_2p,1,51,4,fixed_2p,1,51,4,win
match_000180,matchup_0002,80,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,51,4,variable_encoder_2_4,1,54,0,variable_encoder_2_4,1,54,0,loss
match_000181,matchup_0002,81,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,53,2,variable_encoder_2_4,1,58,3,variable_encoder_2_4,1,58,3,loss
match_000181,matchup_0002,81,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,58,3,fixed_2p,1,53,2,fixed_2p,1,53,2,win
match_000182,matchup_0002,82,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,60,1,fixed_2p,1,55,4,fixed_2p,1,55,4,win
match_000182,matchup_0002,82,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,55,4,variable_encoder_2_4,1,60,1,variable_encoder_2_4,1,60,1,loss
match_000183,matchup_0002,83,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,61,3,fixed_2p,1,68,2,fixed_2p,1,68,2,loss
match_000183,matchup_0002,83,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,68,2,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,win
match_000184,matchup_0002,84,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,56,1,fixed_2p,1,45,8,fixed_2p,1,45,8,win
match_000184,matchup_0002,84,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,45,8,variable_encoder_2_4,1,56,1,variable_encoder_2_4,1,56,1,loss
match_000185,matchup_0002,85,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,59,5,variable_encoder_2_4,1,61,0,variable_encoder_2_4,1,61,0,loss
match_000185,matchup_0002,85,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,61,0,fixed_2p,1,59,5,fixed_2p,1,59,5,win
match_000186,matchup_0002,86,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,64,0,fixed_2p,1,62,6,fixed_2p,1,62,6,win
match_000186,matchup_0002,86,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,62,6,variable_encoder_2_4,1,64,0,variable_encoder_2_4,1,64,0,loss
match_000187,matchup_0002,87,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,47,2,variable_encoder_2_4,1,60,3,variable_encoder_2_4,1,60,3,loss
match_000187,matchup_0002,87,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,60,3,fixed_2p,1,47,2,fixed_2p,1,47,2,win
match_000188,matchup_0002,88,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,65,6,variable_encoder_2_4,1,62,1,variable_encoder_2_4,1,62,1,win
match_000188,matchup_0002,88,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,62,1,fixed_2p,1,65,6,fixed_2p,1,65,6,loss
match_000189,matchup_0002,89,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,50,3,variable_encoder_2_4,1,61,4,variable_encoder_2_4,1,61,4,loss
match_000189,matchup_0002,89,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,61,4,fixed_2p,1,50,3,fixed_2p,1,50,3,win
match_000190,matchup_0002,90,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,54,1,fixed_2p,1,57,5,fixed_2p,1,57,5,loss
match_000190,matchup_0002,90,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,57,5,variable_encoder_2_4,1,54,1,variable_encoder_2_4,1,54,1,win
match_000191,matchup_0002,91,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,65,2,fixed_2p,1,62,2,fixed_2p,1,62,2,win
match_000191,matchup_0002,91,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,62,2,variable_encoder_2_4,1,65,2,variable_encoder_2_4,1,65,2,loss
match_000192,matchup_0002,92,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,57,0,fixed_2p,1,53,5,fixed_2p,1,53,5,win
match_000192,matchup_0002,92,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,53,5,variable_encoder_2_4,1,57,0,variable_encoder_2_4,1,57,0,loss
match_000193,matchup_0002,93,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,59,2,fixed_2p,1,58,3,fixed_2p,1,58,3,win
match_000193,matchup_0002,93,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,58,3,variable_encoder_2_4,1,59,2,variable_encoder_2_4,1,59,2,loss
match_000194,matchup_0002,94,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,51,4,fixed_2p,1,55,2,fixed_2p,1,55,2,loss
match_000194,matchup_0002,94,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,55,2,variable_encoder_2_4,1,51,4,variable_encoder_2_4,1,51,4,win
match_000195,matchup_0002,95,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,54,6,variable_encoder_2_4,1,67,0,variable_encoder_2_4,1,67,0,loss
match_000195,matchup_0002,95,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,67,0,fixed_2p,1,54,6,fixed_2p,1,54,6,win
match_000196,matchup_0002,96,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,64,2,variable_encoder_2_4,1,60,4,variable_encoder_2_4,1,60,4,win
match_000196,matchup_0002,96,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,60,4,fixed_2p,1,64,2,fixed_2p,1,64,2,loss
match_000197,matchup_0002,97,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,52,3,variable_encoder_2_4,1,56,3,variable_encoder_2_4,1,56,3,loss
match_000197,matchup_0002,97,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,1,56,3,fixed_2p,1,52,3,fixed_2p,1,52,3,win
match_000198,matchup_0002,98,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,61,3,fixed_2p,1,53,3,fixed_2p,1,53,3,win
match_000198,matchup_0002,98,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,53,3,variable_encoder_2_4,1,61,3,variable_encoder_2_4,1,61,3,loss
match_000199,matchup_0002,99,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,52,2,fixed_2p,1,64,3,fixed_2p,1,64,3,loss
match_000199,matchup_0002,99,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,64,3,variable_encoder_2_4,1,52,2,variable_encoder_2_4,1,52,2,win
match_000200,matchup_0002,100,variable_encoder_2_4,1,/home/thlamz/SushiGo_MARL/results/league/variable_encoder_2_4/repetition_1/model.pt,0,54,3,fixed_2p,1,50,2,fixed_2p,1,50,2,win
match_000200,matchup_0002,100,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,50,2,variable_encoder_2_4,1,54,3,variable_encoder_2_4,1,54,3,loss
match_000201,matchup_0003,1,random,1,/home/thlamz/SushiGo_MARL/random,0,33,2,fixed_2p,1,79,2,fixed_2p,1,79,2,loss
match_000201,matchup_0003,1,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,79,2,random,1,33,2,random,1,33,2,win
match_000202,matchup_0003,2,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,61,4,random,1,47,2,random,1,47,2,win
match_000202,matchup_0003,2,random,1,/home/thlamz/SushiGo_MARL/random,1,47,2,fixed_2p,1,61,4,fixed_2p,1,61,4,loss
match_000203,matchup_0003,3,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,71,2,random,1,37,2,random,1,37,2,win
match_000203,matchup_0003,3,random,1,/home/thlamz/SushiGo_MARL/random,1,37,2,fixed_2p,1,71,2,fixed_2p,1,71,2,loss
match_000204,matchup_0003,4,random,1,/home/thlamz/SushiGo_MARL/random,0,44,4,fixed_2p,1,60,1,fixed_2p,1,60,1,loss
match_000204,matchup_0003,4,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,60,1,random,1,44,4,random,1,44,4,win
match_000205,matchup_0003,5,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,0,63,3,random,1,35,1,random,1,35,1,win
match_000205,matchup_0003,5,random,1,/home/thlamz/SushiGo_MARL/random,1,35,1,fixed_2p,1,63,3,fixed_2p,1,63,3,loss
match_000206,matchup_0003,6,random,1,/home/thlamz/SushiGo_MARL/random,0,43,0,fixed_2p,1,59,5,fixed_2p,1,59,5,loss
match_000206,matchup_0003,6,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,59,5,random,1,43,0,random,1,43,0,win
match_000207,matchup_0003,7,random,1,/home/thlamz/SushiGo_MARL/random,0,45,6,fixed_2p,1,82,1,fixed_2p,1,82,1,loss
match_000207,matchup_0003,7,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,82,1,random,1,45,6,random,1,45,6,win
match_000208,matchup_0003,8,random,1,/home/thlamz/SushiGo_MARL/random,0,41,2,fixed_2p,1,57,3,fixed_2p,1,57,3,loss
match_000208,matchup_0003,8,fixed_2p,1,/home/thlamz/SushiGo_MARL/results/league/fixed_2p/repetition_1/model.pt,1,57,3,random,1,41,2,random,1,41,2,win
